benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;13.4721;0.01;111.341
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;13.454;0.01;111.491
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.23392;0.01;286.592
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;5.63306;0.01;266.285
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;6.23608;0.01;240.536
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;6.26381;0.01;239.471
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;5.89005;0.01;254.667
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.90952;0.01;151.37
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;4.0745;0.01;368.144
bench1_base_variant;1024;1;1024;4096;0;0;0;0;14.3601;0.01;104.456
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;14.3629;0.01;104.435
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.21272;0.01;287.758
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;5.82312;0.01;257.594
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;6.22693;0.01;240.889
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;6.17677;0.01;242.845
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;6.00658;0.01;249.726
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.90557;0.01;151.43
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;4.16475;0.01;360.165
bench1_base_variant;2048;1;1024;4096;0;0;0;0;16.9373;0.01;88.562
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;16.9293;0.01;88.6037
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.23963;0.01;286.28
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;5.80546;0.01;258.378
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;6.15811;0.01;243.581
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;6.08232;0.01;246.616
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;5.97325;0.01;251.12
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.90594;0.01;151.424
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;4.13366;0.01;362.874
bench1_base_variant;4096;1;1024;4096;0;0;0;0;27.3643;0.01;54.816
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;27.3423;0.01;54.86
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.20568;0.01;288.147
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;6.02042;0.01;249.152
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;6.35078;0.01;236.191
