benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;3.03782;0.01;411.479
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;0.902144;0.01;1385.59
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.4352;0.01;870.959
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.38926;0.01;523.174
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.868144;0.01;1439.85
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.798544;0.01;1565.35
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.62616;0.01;1996.29
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.09984;0.01;204.923
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.62208;0.01;2009.39
bench1_base_variant;1024;1;1024;4096;0;0;0;0;5.56339;0.01;224.683
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;0.901952;0.01;1385.88
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.41213;0.01;885.189
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.47376;0.01;505.304
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.830976;0.01;1504.26
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.724768;0.01;1724.69
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.615728;0.01;2030.12
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.10032;0.01;204.907
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.61576;0.01;2030.01
bench1_base_variant;2048;1;1024;4096;0;0;0;0;5.60896;0.01;222.858
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;1.31365;0.01;951.549
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.41771;0.01;881.702
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.46274;0.01;507.566
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.754416;0.01;1656.91
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.645568;0.01;1936.28
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.553056;0.01;2260.17
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.09155;0.01;205.202
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.549856;0.01;2273.32
bench1_base_variant;4096;1;1024;4096;0;0;0;0;10.071;0.01;124.118
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;2.29454;0.01;544.771
