benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;8.32152;0.01;180.256
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;4.1987;0.01;357.253
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.2;0.01;681.818
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;4.61003;0.01;325.377
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.44947;0.01;1034.86
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.44416;0.01;1038.67
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.07326;0.01;1397.61
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.84597;0.01;152.347
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.08494;0.01;1382.56
bench1_base_variant;1024;1;1024;4096;0;0;0;0;11.1588;0.01;134.423
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.80429;0.01;831.353
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.17152;0.01;690.76
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;4.79774;0.01;312.647
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.31205;0.01;1143.25
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.23699;0.01;1212.62
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.06189;0.01;1412.58
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.84483;0.01;152.364
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.08326;0.01;1384.7
bench1_base_variant;2048;1;1024;4096;0;0;0;0;11.1352;0.01;134.708
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;1.65112;0.01;908.474
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.16568;0.01;692.623
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;4.77542;0.01;314.108
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.14782;0.01;1306.82
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.03882;0.01;1443.95
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.929424;0.01;1613.9
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.8389;0.01;152.456
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.940384;0.01;1595.09
bench1_base_variant;4096;1;1024;4096;0;0;0;0;19.7693;0.01;75.8753
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;2.72282;0.01;550.9
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.14829;0.01;698.23
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;4.98827;0.01;300.705
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.2841;0.01;1168.14
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.17485;0.01;1276.76
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.08624;0.01;1380.91
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.85026;0.01;152.28
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.0984;0.01;1365.62
bench1_base_variant;512;1;1024;4096;0;0;0;0;37.2744;0.05;40.2421
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;31.3867;0.05;47.7909
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.64021;0.05;568.137
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;4.91808;0.05;304.997
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.92918;0.05;777.531
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.9163;0.05;782.757
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.54317;0.05;972.026
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.96858;0.05;150.473
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.56262;0.05;959.924
bench1_base_variant;1024;1;1024;4096;0;0;0;0;43.767;0.05;34.2724
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;34.4473;0.05;43.5448
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.63349;0.05;569.587
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;5.10434;0.05;293.868
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.79405;0.05;836.098
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.71848;0.05;872.864
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.54248;0.05;972.46
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.96864;0.05;150.472
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.56626;0.05;957.698
bench1_base_variant;2048;1;1024;4096;0;0;0;0;38.4778;0.05;38.9835
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;25.7356;0.05;58.2851
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.61296;0.05;574.062
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;5.08619;0.05;294.916
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.63379;0.05;918.11
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.52299;0.05;984.903
