benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;3.53835;0.01;317.945
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;3.52598;0.01;319.06
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.57376;0.01;714.849
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.51069;0.01;744.694
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.78432;0.01;630.492
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.67782;0.01;670.511
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.5708;0.01;716.195
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.54726;0.01;202.803
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.08954;0.01;1032.55
bench1_base_variant;1024;1;1024;4096;0;0;0;0;3.79587;0.01;296.375
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;3.7895;0.01;296.873
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.56554;0.01;718.604
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.55634;0.01;722.852
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.8059;0.01;622.957
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.69565;0.01;663.463
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.60442;0.01;701.19
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.54342;0.01;202.943
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.11514;0.01;1008.85
bench1_base_variant;2048;1;1024;4096;0;0;0;0;4.41718;0.01;254.687
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;4.4032;0.01;255.496
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.56402;0.01;719.302
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.55691;0.01;722.584
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.79739;0.01;625.907
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.68549;0.01;667.462
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.60205;0.01;702.226
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.54437;0.01;202.909
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.11333;0.01;1010.48
bench1_base_variant;4096;1;1024;4096;0;0;0;0;7.11848;0.01;158.039
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;7.12192;0.01;157.963
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.56595;0.01;718.413
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.6163;0.01;696.032
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.77184;0.01;634.933
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.72771;0.01;651.15
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.65354;0.01;680.36
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.54069;0.01;203.043
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.13402;0.01;992.049
bench1_base_variant;512;1;1024;4096;0;0;0;0;9.26386;0.05;121.44
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;9.25669;0.05;121.534
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.07514;0.05;542.133
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.36278;0.05;476.133
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;2.66363;0.05;422.356
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;2.51443;0.05;447.417
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.40862;0.05;467.072
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.81632;0.05;193.421
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.48787;0.05;756.113
bench1_base_variant;1024;1;1024;4096;0;0;0;0;10.9694;0.05;102.558
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;10.966;0.05;102.59
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.07358;0.05;542.539
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.40794;0.05;467.205
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;2.6972;0.05;417.099
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;2.53952;0.05;442.997
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.44685;0.05;459.775
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.82146;0.05;193.251
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.53216;0.05;734.258
bench1_base_variant;2048;1;1024;4096;0;0;0;0;12.6344;0.05;89.0425
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;12.6017;0.05;89.2736
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.07302;0.05;542.685
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.40939;0.05;466.923
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;2.68693;0.05;418.694
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;2.52826;0.05;444.971
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.45072;0.05;459.049
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.81478;0.05;193.472
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.53389;0.05;733.43
bench1_base_variant;4096;1;1024;4096;0;0;0;0;13.2626;0.05;84.825
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;13.2503;0.05;84.9035
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.06901;0.05;543.739
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.95782;0.05;380.347
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;3.10106;0.05;362.78
