benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;6.89421;0.01;181.312
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;6.87802;0.01;181.738
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.9271;0.01;427.043
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.88451;0.01;433.349
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;3.24584;0.01;385.108
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;3.18445;0.01;392.533
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.01242;0.01;414.949
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.14173;0.01;203.526
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.08805;0.01;598.645
bench1_base_variant;1024;1;1024;4096;0;0;0;0;7.32654;0.01;170.613
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;7.32058;0.01;170.752
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.91117;0.01;429.381
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.97563;0.01;420.079
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;3.2681;0.01;382.486
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;3.1747;0.01;393.737
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.06381;0.01;407.989
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.13322;0.01;203.808
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.12677;0.01;587.746
bench1_base_variant;2048;1;1024;4096;0;0;0;0;8.62718;0.01;144.891
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;8.58266;0.01;145.643
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.89376;0.01;431.964
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.96853;0.01;421.084
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;3.24691;0.01;384.981
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;3.14867;0.01;396.993
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.05256;0.01;409.492
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.14534;0.01;203.406
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.11858;0.01;590.019
bench1_base_variant;4096;1;1024;4096;0;0;0;0;14.2339;0.01;87.8186
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;14.181;0.01;88.1461
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.9059;0.01;430.159
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.08157;0.01;405.638
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;3.35094;0.01;373.029
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;3.25171;0.01;384.413
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.16835;0.01;394.527
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.14778;0.01;203.326
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.23837;0.01;558.443
bench1_base_variant;512;1;1024;4096;0;0;0;0;16.3624;0.05;76.3946
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;16.3476;0.05;76.4636
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.43944;0.05;363.431
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;4.3451;0.05;287.68
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;4.74408;0.05;263.486
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;4.6385;0.05;269.484
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;4.4661;0.05;279.887
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.40197;0.05;195.252
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.60843;0.05;479.215
bench1_base_variant;1024;1;1024;4096;0;0;0;0;20.6776;0.05;60.4519
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;20.6709;0.05;60.4715
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.42958;0.05;364.476
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;4.43648;0.05;281.755
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;4.76051;0.05;262.577
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;4.62234;0.05;270.426
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;4.51171;0.05;277.057
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.40285;0.05;195.226
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.66112;0.05;469.727
bench1_base_variant;2048;1;1024;4096;0;0;0;0;24.6234;0.05;50.7648
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;24.6239;0.05;50.7637
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.43142;0.05;364.28
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;4.4327;0.05;281.995
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;4.72744;0.05;264.414
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;4.58957;0.05;272.357
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;4.49339;0.05;278.186
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.40413;0.05;195.187
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.64848;0.05;471.969
bench1_base_variant;4096;1;1024;4096;0;0;0;0;25.8502;0.05;48.3556
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;25.8465;0.05;48.3624
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.43584;0.05;363.812
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;4.55298;0.05;274.546
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;4.84603;0.05;257.943
