benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;1.69626;0.01;663.225
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;0.48384;0.01;2325.15
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.873904;0.01;1287.33
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.27582;0.01;881.783
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.623616;0.01;1803.99
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.519168;0.01;2166.93
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.41024;0.01;2742.3
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.47418;0.01;205.51
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.406016;0.01;2770.83
bench1_base_variant;1024;1;1024;4096;0;0;0;0;2.89662;0.01;388.383
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;0.723968;0.01;1553.94
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.872144;0.01;1289.92
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.31557;0.01;855.144
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.611168;0.01;1840.74
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.502048;0.01;2240.82
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.409072;0.01;2750.13
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.48638;0.01;205.053
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.406464;0.01;2767.77
bench1_base_variant;2048;1;1024;4096;0;0;0;0;2.9219;0.01;385.023
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;1.14893;0.01;979.174
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.867152;0.01;1297.35
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.31323;0.01;856.665
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.57344;0.01;1961.84
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.463264;0.01;2428.42
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.38088;0.01;2953.69
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.47258;0.01;205.57
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.37712;0.01;2983.14
bench1_base_variant;4096;1;1024;4096;0;0;0;0;5.6015;0.01;200.839
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;2.05498;0.01;547.452
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.871488;0.01;1290.9
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.34269;0.01;837.871
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.507376;0.01;2217.29
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.446272;0.01;2520.88
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.368016;0.01;3056.93
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.47835;0.01;205.354
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.363904;0.01;3091.47
bench1_base_variant;512;1;1024;4096;0;0;0;0;8.04486;0.05;139.841
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;6.64157;0.05;169.388
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.28515;0.05;875.383
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.6493;0.05;682.109
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.0352;0.05;1086.75
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.933376;0.05;1205.3
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.825344;0.05;1363.07
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.69427;0.05;197.567
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.822144;0.05;1368.37
bench1_base_variant;1024;1;1024;4096;0;0;0;0;4.7132;0.05;238.691
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.94448;0.05;578.561
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.28056;0.05;878.522
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.69194;0.05;664.919
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.02502;0.05;1097.54
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.917856;0.05;1225.68
