benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;1.71434;0.01;656.231
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;0.482192;0.01;2333.1
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.8744;0.01;1286.6
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.27693;0.01;881.021
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.623504;0.01;1804.32
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.518304;0.01;2170.54
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.409472;0.01;2747.44
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.48926;0.01;204.946
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.405504;0.01;2774.33
bench1_base_variant;1024;1;1024;4096;0;0;0;0;2.89475;0.01;388.634
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;0.729408;0.01;1542.35
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.870624;0.01;1292.18
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.31722;0.01;854.074
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.611328;0.01;1840.26
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.500736;0.01;2246.69
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.408048;0.01;2757.03
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.56939;0.01;201.997
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.408896;0.01;2751.31
bench1_base_variant;2048;1;1024;4096;0;0;0;0;2.90866;0.01;386.777
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;1.1452;0.01;982.361
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.869088;0.01;1294.46
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.31259;0.01;857.083
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.571168;0.01;1969.65
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.462336;0.01;2433.3
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.381424;0.01;2949.47
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;5.48176;0.01;205.226
