benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;8.17338;0.01;183.523
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;4.1943;0.01;357.628
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.16298;0.01;693.489
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;4.61394;0.01;325.102
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.44742;0.01;1036.32
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.44459;0.01;1038.36
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.07299;0.01;1397.96
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.85163;0.01;152.259
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.0839;0.01;1383.89
bench1_base_variant;1024;1;1024;4096;0;0;0;0;11.1348;0.01;134.713
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.80218;0.01;832.327
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.16445;0.01;693.017
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;4.79328;0.01;312.938
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.31358;0.01;1141.91
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.23661;0.01;1213
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.06544;0.01;1407.87
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.84422;0.01;152.374
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.08162;0.01;1386.81
bench1_base_variant;2048;1;1024;4096;0;0;0;0;11.1168;0.01;134.931
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;1.64976;0.01;909.223
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.16882;0.01;691.622
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;4.7744;0.01;314.176
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.1456;0.01;1309.36
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.038;0.01;1445.09
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.929904;0.01;1613.07
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.84813;0.01;152.313
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.944128;0.01;1588.77
bench1_base_variant;4096;1;1024;4096;0;0;0;0;19.824;0.01;75.666
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;2.72598;0.01;550.26
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.16437;0.01;693.043
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;4.98739;0.01;300.758
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.29573;0.01;1157.65
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.16768;0.01;1284.6
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.0779;0.01;1391.59
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;9.84816;0.01;152.313
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.09194;0.01;1373.71
bench1_base_variant;512;2;1024;4096;0;0;0;0;5.94766;0.01;252.2
bench2_base_variant_skipping;512;2;1024;4096;0;0;0;0;3.16043;0.01;474.619
bench3_3pass_streaming;512;2;1024;4096;-0.5;-0.5;-0.5;-0.5;2.14838;0.01;698.199
bench4_3pass_optimized_read_non_skipping_cub_pss;512;2;1024;4096;0;-0.5;-0.5;0;4.62131;0.01;324.583
bench5_3pass_optimized_read_skipping_partial_pss;512;2;1024;4096;0;0;-0.5;0;1.44014;0.01;1041.56
bench6_3pass_optimized_read_skipping_two_phase_pss;512;2;1024;4096;0;0;0;0;1.43749;0.01;1043.49
bench7_3pass_optimized_read_skipping_cub_pss;512;2;1024;4096;0;-0.5;-0.5;0;1.06342;0.01;1410.54
bench8_cub_flagged;512;2;1024;4096;-0.5;-0.5;-0.5;-0.5;9.84528;0.01;152.357
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;2;1024;4096;0;-0.5;-0.5;0;1.07408;0.01;1396.54
bench1_base_variant;1024;2;1024;4096;0;0;0;0;11.5924;0.01;129.395
bench2_base_variant_skipping;1024;2;1024;4096;0;0;0;0;2.38013;0.01;630.218
bench3_3pass_streaming;1024;2;1024;4096;-0.5;-0.5;-0.5;-0.5;2.15766;0.01;695.196
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;2;1024;4096;0;-0.5;-0.5;0;4.81275;0.01;311.672
bench5_3pass_optimized_read_skipping_partial_pss;1024;2;1024;4096;0;0;-0.5;0;1.30248;0.01;1151.65
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;2;1024;4096;0;0;0;0;1.22366;0.01;1225.83
bench7_3pass_optimized_read_skipping_cub_pss;1024;2;1024;4096;0;-0.5;-0.5;0;1.05043;0.01;1427.98
bench8_cub_flagged;1024;2;1024;4096;-0.5;-0.5;-0.5;-0.5;9.8464;0.01;152.34
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;2;1024;4096;0;-0.5;-0.5;0;1.07059;0.01;1401.09
bench1_base_variant;2048;2;1024;4096;0;0;0;0;11.4214;0.01;131.332
bench2_base_variant_skipping;2048;2;1024;4096;0;0;0;0;2.94838;0.01;508.753
bench3_3pass_streaming;2048;2;1024;4096;-0.5;-0.5;-0.5;-0.5;2.15131;0.01;697.249
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;2;1024;4096;0;-0.5;-0.5;0;4.78698;0.01;313.35
bench5_3pass_optimized_read_skipping_partial_pss;2048;2;1024;4096;0;0;-0.5;0;1.14098;0.01;1314.66
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;2;1024;4096;0;0;0;0;1.02258;0.01;1466.88
bench7_3pass_optimized_read_skipping_cub_pss;2048;2;1024;4096;0;-0.5;-0.5;0;0.913264;0.01;1642.46
bench8_cub_flagged;2048;2;1024;4096;-0.5;-0.5;-0.5;-0.5;9.84246;0.01;152.401
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;2;1024;4096;0;-0.5;-0.5;0;0.93176;0.01;1609.86
bench1_base_variant;4096;2;1024;4096;0;0;0;0;19.7354;0.01;76.0056
bench2_base_variant_skipping;4096;2;1024;4096;0;0;0;0;2.71821;0.01;551.834
bench3_3pass_streaming;4096;2;1024;4096;-0.5;-0.5;-0.5;-0.5;2.15011;0.01;697.638
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;2;1024;4096;0;-0.5;-0.5;0;5.00378;0.01;299.774
bench5_3pass_optimized_read_skipping_partial_pss;4096;2;1024;4096;0;0;-0.5;0;1.29485;0.01;1158.44
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;2;1024;4096;0;0;0;0;1.18054;0.01;1270.6
bench7_3pass_optimized_read_skipping_cub_pss;4096;2;1024;4096;0;-0.5;-0.5;0;1.07299;0.01;1397.96
bench8_cub_flagged;4096;2;1024;4096;-0.5;-0.5;-0.5;-0.5;9.84576;0.01;152.35
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;2;1024;4096;0;-0.5;-0.5;0;1.10312;0.01;1359.78
bench1_base_variant;512;4;1024;4096;0;0;0;0;6.04877;0.01;247.984
bench2_base_variant_skipping;512;4;1024;4096;0;0;0;0;3.25579;0.01;460.717
bench3_3pass_streaming;512;4;1024;4096;-0.5;-0.5;-0.5;-0.5;2.1265;0.01;705.386
bench4_3pass_optimized_read_non_skipping_cub_pss;512;4;1024;4096;0;-0.5;-0.5;0;4.62458;0.01;324.354
bench5_3pass_optimized_read_skipping_partial_pss;512;4;1024;4096;0;0;-0.5;0;1.43206;0.01;1047.44
bench6_3pass_optimized_read_skipping_two_phase_pss;512;4;1024;4096;0;0;0;0;1.42946;0.01;1049.35
bench7_3pass_optimized_read_skipping_cub_pss;512;4;1024;4096;0;-0.5;-0.5;0;1.05574;0.01;1420.8
bench8_cub_flagged;512;4;1024;4096;-0.5;-0.5;-0.5;-0.5;9.8476;0.01;152.321
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;4;1024;4096;0;-0.5;-0.5;0;1.06845;0.01;1403.91
bench1_base_variant;1024;4;1024;4096;0;0;0;0;11.2727;0.01;133.065
bench2_base_variant_skipping;1024;4;1024;4096;0;0;0;0;2.20706;0.01;679.638
bench3_3pass_streaming;1024;4;1024;4096;-0.5;-0.5;-0.5;-0.5;2.12762;0.01;705.014
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;4;1024;4096;0;-0.5;-0.5;0;4.81126;0.01;311.768
bench5_3pass_optimized_read_skipping_partial_pss;1024;4;1024;4096;0;0;-0.5;0;1.29214;0.01;1160.86
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;4;1024;4096;0;0;0;0;1.22299;0.01;1226.5
bench7_3pass_optimized_read_skipping_cub_pss;1024;4;1024;4096;0;-0.5;-0.5;0;1.0535;0.01;1423.82
bench8_cub_flagged;1024;4;1024;4096;-0.5;-0.5;-0.5;-0.5;9.8432;0.01;152.389
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;4;1024;4096;0;-0.5;-0.5;0;1.08611;0.01;1381.07
bench1_base_variant;2048;4;1024;4096;0;0;0;0;11.34;0.01;132.275
bench2_base_variant_skipping;2048;4;1024;4096;0;0;0;0;2.94482;0.01;509.37
bench3_3pass_streaming;2048;4;1024;4096;-0.5;-0.5;-0.5;-0.5;2.12245;0.01;706.731
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;4;1024;4096;0;-0.5;-0.5;0;4.78867;0.01;313.239
bench5_3pass_optimized_read_skipping_partial_pss;2048;4;1024;4096;0;0;-0.5;0;1.13336;0.01;1323.5
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;4;1024;4096;0;0;0;0;1.05555;0.01;1421.06
bench7_3pass_optimized_read_skipping_cub_pss;2048;4;1024;4096;0;-0.5;-0.5;0;0.945664;0.01;1586.19
bench8_cub_flagged;2048;4;1024;4096;-0.5;-0.5;-0.5;-0.5;9.84451;0.01;152.369
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;4;1024;4096;0;-0.5;-0.5;0;0.971056;0.01;1544.71
bench1_base_variant;4096;4;1024;4096;0;0;0;0;19.7156;0.01;76.082
bench2_base_variant_skipping;4096;4;1024;4096;0;0;0;0;3.20962;0.01;467.346
bench3_3pass_streaming;4096;4;1024;4096;-0.5;-0.5;-0.5;-0.5;2.11933;0.01;707.772
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;4;1024;4096;0;-0.5;-0.5;0;4.99405;0.01;300.358
bench5_3pass_optimized_read_skipping_partial_pss;4096;4;1024;4096;0;0;-0.5;0;1.30506;0.01;1149.38
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;4;1024;4096;0;0;0;0;1.20525;0.01;1244.56
bench7_3pass_optimized_read_skipping_cub_pss;4096;4;1024;4096;0;-0.5;-0.5;0;1.11667;0.01;1343.28
bench8_cub_flagged;4096;4;1024;4096;-0.5;-0.5;-0.5;-0.5;9.84747;0.01;152.323
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;4;1024;4096;0;-0.5;-0.5;0;1.13475;0.01;1321.87
bench1_base_variant;512;8;1024;4096;0;0;0;0;6.18496;0.01;242.524
