benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;1.89491;0.01;1055.46
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;1.2672;0.01;1578.28
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.49658;0.01;1336.38
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.91232;0.01;1045.85
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.812032;0.01;2462.96
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.879616;0.01;2273.72
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.566272;0.01;3531.87
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;7.82541;0.01;255.578
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.589824;0.01;3390.84
bench1_base_variant;1024;1;1024;4096;0;0;0;0;2.40128;0.01;832.889
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;2.03418;0.01;983.199
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.37574;0.01;1453.76
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.94048;0.01;1030.67
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.863744;0.01;2315.5
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.900096;0.01;2221.99
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.64512;0.01;3100.2
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;7.44909;0.01;268.489
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.692736;0.01;2887.1
bench1_base_variant;2048;1;1024;4096;0;0;0;0;3.76474;0.01;531.246
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;3.2599;0.01;613.515
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.32864;0.01;1505.3
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.79763;0.01;1112.57
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.799744;0.01;2500.8
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.81664;0.01;2449.06
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.600576;0.01;3330.14
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;7.04205;0.01;284.008
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.645632;0.01;3097.74
bench1_base_variant;4096;1;1024;4096;0;0;0;0;6.52442;0.01;306.541
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;5.56237;0.01;359.559
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.28563;0.01;1555.66
