benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;2.02752;0.01;986.427
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;2.01421;0.01;992.946
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.36128;0.01;595.011
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.33523;0.01;856.446
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;2.7177;0.01;735.917
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;2.50726;0.01;797.682
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.20621;0.01;906.533
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;7.48288;0.01;267.277
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.1673;0.01;922.809
bench1_base_variant;1024;1;1024;4096;0;0;0;0;2.40384;0.01;832.002
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;2.39974;0.01;833.422
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.73357;0.01;731.644
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.99424;0.01;1002.89
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;2.26048;0.01;884.768
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;2.27072;0.01;880.778
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.03366;0.01;983.447
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.72051;0.01;297.596
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.96864;0.01;1015.93
bench1_base_variant;2048;1;1024;4096;0;0;0;0;3.00698;0.01;665.12
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;2.98803;0.01;669.337
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.72435;0.01;734.12
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.97069;0.01;1014.87
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;2.23488;0.01;894.903
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;2.23488;0.01;894.903
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.02138;0.01;989.425
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.69901;0.01;298.552
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.96966;0.01;1015.4
bench1_base_variant;4096;1;1024;4096;0;0;0;0;4.38682;0.01;455.912
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;4.37504;0.01;457.139
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.72333;0.01;734.396
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.96301;0.01;1018.84
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;2.21286;0.01;903.806
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;2.20723;0.01;906.112
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.02086;0.01;989.676
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.70976;0.01;298.073
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.9584;0.01;1021.24
bench1_base_variant;512;1;1024;4096;0;0;0;0;5.11898;0.05;390.703
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;5.10618;0.05;391.683
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.46522;0.05;577.165
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.60243;0.05;555.18
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;3.76269;0.05;531.535
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;3.80262;0.05;525.953
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.5031;0.05;570.922
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;7.25146;0.05;275.807
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.24051;0.05;892.653
bench1_base_variant;1024;1;1024;4096;0;0;0;0;12.4283;0.05;160.923
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;12.4365;0.05;160.817
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.91942;0.05;685.067
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.32698;0.05;601.147
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;3.60038;0.05;555.496
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;3.61574;0.05;553.136
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.37664;0.05;592.305
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.76659;0.05;295.57
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.11866;0.05;943.995
bench1_base_variant;2048;1;1024;4096;0;0;0;0;13.9873;0.05;142.987
