benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;1.04346;0.01;1197.94
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;0.923648;0.01;1353.33
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.981504;0.01;1273.56
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.549888;0.01;2273.19
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.400896;0.01;3118.02
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.421376;0.01;2966.47
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.196096;0.01;6374.43
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.3895;0.01;523.121
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.21248;0.01;5882.91
bench1_base_variant;1024;1;1024;4096;0;0;0;0;1.97427;0.01;633.145
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.6384;0.01;762.939
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.950784;0.01;1314.7
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.582656;0.01;2145.35
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.415232;0.01;3010.37
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.428544;0.01;2916.85
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.226304;0.01;5523.54
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.36493;0.01;528.557
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.241664;0.01;5172.47
bench1_base_variant;2048;1;1024;4096;0;0;0;0;3.51078;0.01;356.046
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;2.88461;0.01;433.334
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.974848;0.01;1282.25
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.522752;0.01;2391.19
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.374272;0.01;3339.82
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.38656;0.01;3233.65
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.208384;0.01;5998.54
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.1504;0.01;581.287
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.218112;0.01;5731
bench1_base_variant;4096;1;1024;4096;0;0;0;0;4.75341;0.01;262.969
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;4.32179;0.01;289.232
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.919552;0.01;1359.36
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.454144;0.01;2752.43
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.331776;0.01;3767.6
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.34304;0.01;3643.89
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.18432;0.01;6781.68
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.88826;0.01;661.986
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.193024;0.01;6475.88
bench1_base_variant;512;2;1024;4096;0;0;0;0;1.03885;0.01;1203.26
bench2_base_variant_skipping;512;2;1024;4096;0;0;0;0;0.980992;0.01;1274.22
bench3_3pass_streaming;512;2;1024;4096;-0.5;-0.5;-0.5;-0.5;0.987648;0.01;1265.63
bench4_3pass_optimized_read_non_skipping_cub_pss;512;2;1024;4096;0;-0.5;-0.5;0;0.548864;0.01;2277.43
bench5_3pass_optimized_read_skipping_partial_pss;512;2;1024;4096;0;0;-0.5;0;0.429056;0.01;2913.37
bench6_3pass_optimized_read_skipping_two_phase_pss;512;2;1024;4096;0;0;0;0;0.44032;0.01;2838.84
bench7_3pass_optimized_read_skipping_cub_pss;512;2;1024;4096;0;-0.5;-0.5;0;0.224768;0.01;5561.29
bench8_cub_flagged;512;2;1024;4096;-0.5;-0.5;-0.5;-0.5;2.4448;0.01;511.289
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;2;1024;4096;0;-0.5;-0.5;0;0.239104;0.01;5227.85
