benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;0.876032;0.01;1426.89
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;0.83712;0.01;1493.21
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.72134;0.01;726.177
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.67584;0.01;1849.55
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.93952;0.01;1330.47
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;2.85389;0.01;437.999
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.697344;0.01;1792.52
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.35213;0.01;531.434
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.667648;0.01;1872.24
bench1_base_variant;1024;1;1024;4096;0;0;0;0;1.2585;0.01;993.249
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.25286;0.01;997.714
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.40646;0.01;888.754
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.693248;0.01;1803.11
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.948224;0.01;1318.25
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.856064;0.01;1460.17
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.65024;0.01;1922.37
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.16986;0.01;576.075
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.612864;0.01;2039.6
bench1_base_variant;2048;1;1024;4096;0;0;0;0;0.960512;0.01;1301.39
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;0.964096;0.01;1296.55
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.2201;0.01;1024.51
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.565248;0.01;2211.42
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.771584;0.01;1620.04
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.763904;0.01;1636.33
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.579072;0.01;2158.63
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.96659;0.01;635.617
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.538624;0.01;2320.73
bench1_base_variant;4096;1;1024;4096;0;0;0;0;1.23136;0.01;1015.14
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;1.27642;0.01;979.305
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.20474;0.01;1037.57
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.561664;0.01;2225.53
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.74752;0.01;1672.2
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.740352;0.01;1688.39
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.576;0.01;2170.14
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.89491;0.01;659.661
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.534528;0.01;2338.51
bench1_base_variant;512;1;1024;4096;0;0;0;0;2.8201;0.05;443.247
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;2.78579;0.05;448.705
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.55699;0.05;802.83
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.20218;0.05;1039.78
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.46995;0.05;850.368
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.46278;0.05;854.535
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.22112;0.05;1023.65
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.4489;0.05;510.434
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.730112;0.05;1712.07
bench1_base_variant;1024;1;1024;4096;0;0;0;0;3.89734;0.05;320.731
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;3.88301;0.05;321.915
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.46739;0.05;851.851
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.22726;0.05;1018.53
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.46586;0.05;852.744
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.37062;0.05;911.993
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.16736;0.05;1070.79
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.16218;0.05;578.121
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.705024;0.05;1772.99
bench1_base_variant;2048;1;1024;4096;0;0;0;0;2.67981;0.05;466.451
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;2.67725;0.05;466.897
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.16525;0.05;577.301
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.07418;0.05;1163.68
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.27181;0.05;982.853
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.27334;0.05;981.667
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.08851;0.05;1148.36
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.94202;0.05;643.661
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.655872;0.05;1905.86
bench1_base_variant;4096;1;1024;4096;0;0;0;0;2.71616;0.05;460.209
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;2.71411;0.05;460.556
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.33888;0.05;933.616
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.07059;0.05;1167.58
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.25235;0.05;998.122
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.25389;0.05;996.899
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.08288;0.05;1154.33
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.98246;0.05;630.528
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.649216;0.05;1925.4
bench1_base_variant;512;1;1024;4096;0;0;0;0;4.76058;0.09;262.573
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;4.7401;0.09;263.708
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.58874;0.09;786.789
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.35014;0.09;925.827
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.59488;0.09;783.758
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.59539;0.09;783.507
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.36858;0.09;913.358
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.03315;0.09;614.809
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.835584;0.09;1495.96
bench1_base_variant;1024;1;1024;4096;0;0;0;0;5.30278;0.09;235.725
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;5.3463;0.09;233.806
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.76486;0.09;708.27
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.29229;0.09;967.277
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.50118;0.09;832.676
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.4976;0.09;834.669
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.31379;0.09;951.444
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.0311;0.09;615.429
