benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;0.654336;0.01;1719.3
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;0.6144;0.01;1831.05
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.61952;0.01;1815.92
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.37632;0.01;2989.48
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.6144;0.01;1831.05
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.60416;0.01;1862.09
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.392704;0.01;2864.75
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.03725;0.01;552.216
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.365056;0.01;3081.72
bench1_base_variant;1024;1;1024;4096;0;0;0;0;0.688128;0.01;1634.87
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;0.684544;0.01;1643.43
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.611328;0.01;1840.26
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.388096;0.01;2898.77
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.6144;0.01;1831.05
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.600064;0.01;1874.8
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.402944;0.01;2791.95
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.07155;0.01;543.071
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.374784;0.01;3001.73
bench1_base_variant;2048;1;1024;4096;0;0;0;0;0.86784;0.01;1296.32
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;0.869376;0.01;1294.03
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.613888;0.01;1832.58
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.387584;0.01;2902.6
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.598528;0.01;1879.61
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.587264;0.01;1915.66
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.39936;0.01;2817.01
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.03776;0.01;552.077
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.37376;0.01;3009.95
bench1_base_variant;4096;1;1024;4096;0;0;0;0;1.14125;0.01;985.763
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;1.14074;0.01;986.205
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.612352;0.01;1837.18
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.384512;0.01;2925.79
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.570368;0.01;1972.41
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.570368;0.01;1972.41
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.397824;0.01;2827.88
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.97786;0.01;568.798
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.370176;0.01;3039.09
bench1_base_variant;512;1;1024;4096;0;0;0;0;1.83654;0.05;612.564
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;1.82067;0.05;617.904
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.677376;0.05;1660.82
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.674816;0.05;1667.12
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.938496;0.05;1198.73
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.953344;0.05;1180.06
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.695808;0.05;1616.83
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.04186;0.05;550.969
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.449024;0.05;2505.43
bench1_base_variant;1024;1;1024;4096;0;0;0;0;1.56058;0.05;720.888
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.55597;0.05;723.023
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.649216;0.05;1732.86
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.64768;0.05;1736.97
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.860672;0.05;1307.12
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.85248;0.05;1319.68
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.617472;0.05;1821.94
