benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;1.29997;0.01;1153.87
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;1.17504;0.01;1276.55
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.648192;0.01;2314.13
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.03014;0.01;1456.11
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.54784;0.01;2738.03
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.598528;0.01;2506.15
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.338432;0.01;4432.2
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;4.41088;0.01;340.068
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.366592;0.01;4091.74
bench1_base_variant;1024;1;1024;4096;0;0;0;0;2.36851;0.01;633.309
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;2.06746;0.01;725.529
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.64256;0.01;2334.41
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.07162;0.01;1399.76
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.55552;0.01;2700.17
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.57856;0.01;2592.64
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.364544;0.01;4114.73
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.90554;0.01;384.07
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.387072;0.01;3875.25
bench1_base_variant;2048;1;1024;4096;0;0;0;0;3.36998;0.01;445.106
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;2.8928;0.01;518.529
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.521216;0.01;2877.89
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.855552;0.01;1753.25
