benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;1.04346;0.01;1078.15
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;0.9472;0.01;1187.71
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.367616;0.01;3060.26
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.308736;0.01;3643.89
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.335872;0.01;3349.49
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.335872;0.01;3349.49
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.131584;0.01;8549.67
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.94714;0.01;577.772
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.138752;0.01;8107.99
bench1_base_variant;1024;1;1024;4096;0;0;0;0;1.91539;0.01;587.347
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.6809;0.01;669.286
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.365056;0.01;3081.72
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.324096;0.01;3471.19
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.34048;0.01;3304.16
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.34816;0.01;3231.27
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.146944;0.01;7655.98
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.99578;0.01;563.691
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.154112;0.01;7299.89
bench1_base_variant;2048;1;1024;4096;0;0;0;0;3.30701;0.01;340.187
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;3.05971;0.01;367.682
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.36608;0.01;3073.1
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.32256;0.01;3487.72
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.323584;0.01;3476.69
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.336896;0.01;3339.31
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.147968;0.01;7603
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.97222;0.01;570.422
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.154112;0.01;7299.89
bench1_base_variant;4096;1;1024;4096;0;0;0;0;3.39866;0.01;331.013
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;3.19488;0.01;352.126
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.33024;0.01;3406.61
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.285696;0.01;3937.75
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.334848;0.01;3359.73
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.3456;0.01;3255.21
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.180224;0.01;6242.23
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.84218;0.01;610.691
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.18944;0.01;5938.56
bench1_base_variant;512;1;1024;4096;0;0;0;0;1.04397;0.05;1077.62
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;0.972288;0.05;1157.06
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.428032;0.05;2628.31
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.32256;0.05;3487.72
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.386048;0.05;2914.15
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.375808;0.05;2993.55
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.169472;0.05;6638.26
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.03827;0.05;551.938
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.172544;0.05;6520.08
bench1_base_variant;1024;1;1024;4096;0;0;0;0;1.93229;0.05;582.211
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.6937;0.05;664.228
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.428544;0.05;2625.17
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.33792;0.05;3329.19
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.38912;0.05;2891.14
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.385536;0.05;2918.02
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.185344;0.05;6069.79
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.05875;0.05;546.448
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.187904;0.05;5987.1
bench1_base_variant;2048;1;1024;4096;0;0;0;0;3.00237;0.05;374.704
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;2.76378;0.05;407.052
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.390144;0.05;2883.55
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.30208;0.05;3724.18
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.331264;0.05;3396.08
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.333312;0.05;3375.22
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.164352;0.05;6845.06
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.61792;0.05;695.337
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.166912;0.05;6740.08
bench1_base_variant;4096;1;1024;4096;0;0;0;0;4.5097;0.05;249.462
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;4.49843;0.05;250.087
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.356864;0.05;3152.46
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.254464;0.05;4421.06
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.331264;0.05;3396.08
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.341504;0.05;3294.25
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.183296;0.05;6137.61
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.6471;0.05;683.017
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.191488;0.05;5875.04
bench1_base_variant;512;1;1024;4096;0;0;0;0;1.08698;0.09;1034.98
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;0.943616;0.09;1192.22
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.461312;0.09;2438.7
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.379392;0.09;2965.27
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;2.31168;0.09;486.659
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.441856;0.09;2546.08
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.234496;0.09;4797.52
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.92256;0.09;585.157
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.235008;0.09;4787.07
bench1_base_variant;1024;1;1024;4096;0;0;0;0;1.62355;0.09;692.925
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.43258;0.09;785.299
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.437248;0.09;2572.91
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.369152;0.09;3047.53
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.429056;0.09;2622.04
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.421888;0.09;2666.58
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.233984;0.09;4808.02
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.74746;0.09;643.793
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.236544;0.09;4755.99
bench1_base_variant;2048;1;1024;4096;0;0;0;0;2.83443;0.09;396.905
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;2.62144;0.09;429.153
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.4352;0.09;2585.02
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.367104;0.09;3064.53
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.41216;0.09;2729.52
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.409088;0.09;2750.02
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.233472;0.09;4818.56
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.71366;0.09;656.488
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.233472;0.09;4818.56
bench1_base_variant;4096;1;1024;4096;0;0;0;0;4.50304;0.09;249.831
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;4.49229;0.09;250.429
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.415744;0.09;2705.99
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.27648;0.09;4069.01
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.383488;0.09;2933.6
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.394752;0.09;2849.89
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.236544;0.09;4755.99
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.62867;0.09;690.747
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.24064;0.09;4675.03
bench1_base_variant;512;1;1024;4096;0;0;0;0;1.40442;0.13;801.045
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;1.3184;0.13;853.307
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.54528;0.13;2063.16
