benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench1_base_variant;2048;1024;4096;0;0;0;0;43.7444;0.13;34.2901
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;32.1667;0.13;46.6321
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.12974;0.13;704.31
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.02011;0.13;742.533
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;1.32693;0.13;1130.43
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;1.30344;0.13;1150.8
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.1941;0.13;1256.18
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.68362;0.13;407.209
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.21086;0.13;1238.78
bench1_base_variant;4096;1024;4096;0;0;0;0;20.963;0.13;71.5547
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;6.22728;0.13;240.876
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.13883;0.13;701.317
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.0161;0.13;744.012
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;1.30453;0.13;1149.84
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;1.29805;0.13;1155.58
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.19264;0.13;1257.71
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.69022;0.13;406.479
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.21342;0.13;1236.17
bench1_base_variant;512;1024;4096;0;0;0;0;61.2691;0.17;24.4822
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;59.1878;0.17;25.3431
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.44035;0.17;614.665
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.22491;0.17;674.184
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;1.64168;0.17;913.698
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;1.62298;0.17;924.228
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.45597;0.17;1030.24
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.7353;0.17;401.575
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.44301;0.17;1039.5
bench1_base_variant;1024;1024;4096;0;0;0;0;62.4984;0.17;24.0006
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;55.049;0.17;27.2485
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.39347;0.17;626.705
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.26394;0.17;662.563
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;1.66984;0.17;898.29
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;1.63141;0.17;919.451
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.50051;0.17;999.659
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.72682;0.17;402.488
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.51776;0.17;988.299
bench1_base_variant;2048;1024;4096;0;0;0;0;56.9708;0.17;26.3293
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;46.9159;0.17;31.9721
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.38747;0.17;628.28
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.25622;0.17;664.828
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;1.58973;0.17;943.558
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;1.56323;0.17;959.55
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.45165;0.17;1033.31
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.72914;0.17;402.238
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.47981;0.17;1013.64
bench1_base_variant;4096;1024;4096;0;0;0;0;34.9108;0.17;42.9666
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;17.1158;0.17;87.6381
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.386;0.17;628.667
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.25302;0.17;665.772
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;1.5721;0.17;954.14
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;1.55982;0.17;961.647
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.46016;0.17;1027.28
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.7253;0.17;402.653
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.48882;0.17;1007.51
bench1_base_variant;512;1024;4096;0;0;0;0;77.6505;0.21;19.3173
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;76.1273;0.21;19.7038
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.68397;0.21;558.874
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.45126;0.21;611.929
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;1.8897;0.21;793.779
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;1.87986;0.21;797.933
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.71304;0.21;875.636
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.77821;0.21;397.014
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.72322;0.21;870.465
bench1_base_variant;1024;1024;4096;0;0;0;0;77.1692;0.21;19.4378
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;72.0793;0.21;20.8104
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.64448;0.21;567.219
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.5025;0.21;599.402
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;1.94763;0.21;770.166
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;1.90715;0.21;786.513
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.78594;0.21;839.896
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.77155;0.21;397.714
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.80022;0.21;833.23
bench1_base_variant;2048;1024;4096;0;0;0;0;73.3593;0.21;20.4473
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;61.4424;0.21;24.4131
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.63272;0.21;569.753
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.4999;0.21;600.023
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;1.86413;0.21;804.666
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;1.84118;0.21;814.693
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.72939;0.21;867.357
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.7668;0.21;398.216
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.75803;0.21;853.227
bench1_base_variant;4096;1024;4096;0;0;0;0;54.9511;0.21;27.297
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;34.426;0.21;43.5717
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.65506;0.21;564.96
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.50242;0.21;599.421
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;1.84214;0.21;814.269
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;1.83851;0.21;815.877
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.73963;0.21;862.251
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.77539;0.21;397.31
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.76405;0.21;850.317
bench1_base_variant;512;1024;4096;0;0;0;0;92.4922;0.25;16.2176
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;89.6696;0.25;16.7281
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.92696;0.25;512.477
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.61976;0.25;572.572
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;2.1589;0.25;694.8
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;2.14141;0.25;700.474
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.97838;0.25;758.195
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.8203;0.25;392.639
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.00389;0.25;748.545
bench1_base_variant;1024;1024;4096;0;0;0;0;94.5001;0.25;15.873
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;89.9642;0.25;16.6733
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.92462;0.25;512.886
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.73421;0.25;548.605
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;2.21811;0.25;676.251
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;2.19299;0.25;683.997
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.0693;0.25;724.884
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.80709;0.25;394.002
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.09438;0.25;716.201
bench1_base_variant;2048;1024;4096;0;0;0;0;93.7552;0.25;15.9991
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;84.4801;0.25;17.7557
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.92963;0.25;512.01
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.72824;0.25;549.805
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;2.12883;0.25;704.612
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;2.13042;0.25;704.088
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.01789;0.25;743.351
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.81462;0.25;393.224
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.05555;0.25;729.731
bench1_base_variant;4096;1024;4096;0;0;0;0;75.6607;0.25;19.8253
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;59.9152;0.25;25.0354
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.91018;0.25;515.433
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.72779;0.25;549.895
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;2.12056;0.25;707.36
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;2.12186;0.25;706.928
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.0219;0.25;741.875
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.81982;0.25;392.688
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.0543;0.25;730.174
bench1_base_variant;512;1024;4096;0;0;0;0;108.129;0.29;13.8724
