benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;1.97029;0.13;570.983
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.80038;0.13;624.867
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;1.90963;0.13;589.119
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;1.89922;0.13;592.35
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.80419;0.13;623.548
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.27176;0.13;495.211
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.69445;0.13;663.933
bench1_base_variant;4096;1024;4096;0;0;0;0;9.82646;0.13;114.487
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;9.8419;0.13;114.307
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;1.97453;0.13;569.756
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.06429;0.13;544.982
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;2.16491;0.13;519.652
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;2.15798;0.13;521.32
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.07512;0.13;542.137
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.2801;0.13;493.4
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.71373;0.13;656.464
bench1_base_variant;512;1024;4096;0;0;0;0;12.7717;0.17;88.0853
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;12.7472;0.17;88.255
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.2704;0.17;495.507
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.08494;0.17;539.583
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;2.21917;0.17;506.947
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;2.21914;0.17;506.954
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.09357;0.17;537.36
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.49576;0.17;450.764
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.94838;0.17;577.402
bench1_base_variant;1024;1024;4096;0;0;0;0;12.9395;0.17;86.9429
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;12.9056;0.17;87.1715
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.19238;0.17;513.14
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.06666;0.17;544.358
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;2.1725;0.17;517.838
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;2.17557;0.17;517.106
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.07131;0.17;543.134
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.33982;0.17;480.805
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.94744;0.17;577.681
bench1_base_variant;2048;1024;4096;0;0;0;0;13.5806;0.17;82.8385
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;13.5806;0.17;82.839
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.19627;0.17;512.232
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.06619;0.17;544.48
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;2.17002;0.17;518.429
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;2.16107;0.17;520.575
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.06898;0.17;543.747
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.34018;0.17;480.733
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.94747;0.17;577.672
bench1_base_variant;4096;1024;4096;0;0;0;0;11.5357;0.17;97.5232
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;11.5558;0.17;97.3539
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.1877;0.17;514.24
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.18253;0.17;515.457
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;2.27894;0.17;493.65
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;2.27595;0.17;494.299
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.18584;0.17;514.676
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.34328;0.17;480.096
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.98112;0.17;567.861
bench1_base_variant;512;1024;4096;0;0;0;0;15.419;0.21;72.9618
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;15.3977;0.21;73.063
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.42266;0.21;464.366
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.29738;0.21;489.689
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;2.41037;0.21;466.734
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;2.3913;0.21;470.456
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.28056;0.21;493.3
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.40051;0.21;468.65
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.14245;0.21;525.1
bench1_base_variant;1024;1024;4096;0;0;0;0;15.603;0.21;72.1016
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;15.4676;0.21;72.7328
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.39186;0.21;470.346
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.29504;0.21;490.188
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;2.40309;0.21;468.148
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;2.40317;0.21;468.132
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.30258;0.21;488.583
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.40043;0.21;468.666
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.16795;0.21;518.923
bench1_base_variant;2048;1024;4096;0;0;0;0;16.358;0.21;68.7739
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;16.366;0.21;68.7399
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.38829;0.21;471.049
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.29738;0.21;489.689
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;2.39962;0.21;468.825
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;2.39619;0.21;469.495
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.30045;0.21;489.035
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.40131;0.21;468.494
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.16565;0.21;519.475
bench1_base_variant;4096;1024;4096;0;0;0;0;13.1064;0.21;85.836
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;13.1713;0.21;85.4128
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.38813;0.21;471.08
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.36475;0.21;475.737
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;2.45902;0.21;457.499
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;2.45224;0.21;458.764
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.36539;0.21;475.608
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.40154;0.21;468.45
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.20275;0.21;510.725
bench1_base_variant;512;1024;4096;0;0;0;0;18.9844;0.25;59.259
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;18.5638;0.25;60.6019
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.59296;0.25;433.867
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.46456;0.25;456.471
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;2.58288;0.25;435.56
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;2.59262;0.25;433.923
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.47261;0.25;454.985
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.51442;0.25;447.42
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;2.33005;0.25;482.823
bench1_base_variant;1024;1024;4096;0;0;0;0;18.7383;0.25;60.0374
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;18.6925;0.25;60.1847
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.57389;0.25;437.082
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.46333;0.25;456.699
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;2.5688;0.25;437.948
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;2.57027;0.25;437.697
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.47027;0.25;455.415
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.44818;0.25;459.526
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;2.34192;0.25;480.375
bench1_base_variant;2048;1024;4096;0;0;0;0;19.7615;0.25;56.9289
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;19.7596;0.25;56.9344
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.57107;0.25;437.561
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.4649;0.25;456.409
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;2.56563;0.25;438.488
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;2.55848;0.25;439.714
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.46861;0.25;455.722
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.44982;0.25;459.217
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.33906;0.25;480.963
bench1_base_variant;4096;1024;4096;0;0;0;0;14.6808;0.25;76.6306
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;14.6925;0.25;76.5699
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.5631;0.25;438.921
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.53115;0.25;444.462
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;2.61944;0.25;429.481
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;2.62222;0.25;429.025
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.53506;0.25;443.777
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.44925;0.25;459.325
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.37718;0.25;473.249
bench1_base_variant;512;1024;4096;0;0;0;0;21.8964;0.29;51.3783
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;21.8404;0.29;51.5101
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.74835;0.29;409.336
