benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.06656;0.05;544.383
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.298304;0.05;3771.32
bench1_base_variant;512;1024;4096;0;0;0;0;3.4247;0.09;328.496
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;3.10802;0.09;361.967
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;0.821536;0.09;1369.39
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;0.712464;0.09;1579.03
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;0.635712;0.09;1769.67
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;0.593152;0.09;1896.65
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;0.467344;0.09;2407.22
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.34867;0.09;478.994
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;0.467104;0.09;2408.46
bench1_base_variant;1024;1024;4096;0;0;0;0;3.44656;0.09;326.412
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;1.53531;0.09;732.75
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;0.78656;0.09;1430.28
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;0.715856;0.09;1571.55
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;0.63104;0.09;1782.77
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;0.591376;0.09;1902.34
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;0.48336;0.09;2327.46
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.24053;0.09;502.114
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;0.48336;0.09;2327.46
bench1_base_variant;2048;1024;4096;0;0;0;0;3.0987;0.09;363.055
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;2.2571;0.09;498.426
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;0.751536;0.09;1496.93
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;0.66536;0.09;1690.81
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;0.586752;0.09;1917.33
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;0.56176;0.09;2002.63
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;0.465824;0.09;2415.07
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.12661;0.09;529.011
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;0.466624;0.09;2410.93
bench1_base_variant;4096;1024;4096;0;0;0;0;4.36227;0.09;257.893
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;4.26432;0.09;263.817
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;0.750032;0.09;1499.94
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.635472;0.09;1770.34
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;0.5388;0.09;2087.97
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;0.546112;0.09;2060.02
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.46176;0.09;2436.33
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.12667;0.09;528.995
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.461776;0.09;2436.25
bench1_base_variant;512;1024;4096;0;0;0;0;8.886;0.13;126.604
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;8.5241;0.13;131.979
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;0.962944;0.13;1168.29
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;0.861808;0.13;1305.4
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;0.793456;0.13;1417.85
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;0.75072;0.13;1498.56
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;0.628048;0.13;1791.26
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.41328;0.13;466.171
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;0.628656;0.13;1789.53
bench1_base_variant;1024;1024;4096;0;0;0;0;4.52261;0.13;248.75
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;2.0105;0.13;559.563
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;0.92912;0.13;1210.82
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;0.860784;0.13;1306.95
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;0.78528;0.13;1432.61
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;0.750432;0.13;1499.14
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;0.642;0.13;1752.34
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.3084;0.13;487.351
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;0.634416;0.13;1773.28
bench1_base_variant;2048;1024;4096;0;0;0;0;3.23378;0.13;347.891
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;2.28613;0.13;492.098
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;0.900784;0.13;1248.91
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;0.819376;0.13;1373
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;0.747728;0.13;1504.56
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;0.7232;0.13;1555.59
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;0.627648;0.13;1792.41
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.20248;0.13;510.788
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;0.627552;0.13;1792.68
bench1_base_variant;4096;1024;4096;0;0;0;0;4.39456;0.13;255.998
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;4.29882;0.13;261.7
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;0.898944;0.13;1251.47
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.80048;0.13;1405.41
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;0.7068;0.13;1591.68
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;0.700896;0.13;1605.09
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.609728;0.13;1845.09
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.20174;0.13;510.959
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.61384;0.13;1832.73
bench1_base_variant;512;1024;4096;0;0;0;0;12.2493;0.17;91.8423
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;12.1649;0.17;92.4795
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;1.09816;0.17;1024.44
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;0.97488;0.17;1153.99
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;0.917072;0.17;1226.73
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;0.885328;0.17;1270.72
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;0.772432;0.17;1456.44
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.29296;0.17;490.632
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;0.771184;0.17;1458.8
bench1_base_variant;1024;1024;4096;0;0;0;0;7.54133;0.17;149.178
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;4.78403;0.17;235.157
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;1.05755;0.17;1063.78
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;0.971088;0.17;1158.49
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;0.922304;0.17;1219.77
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;0.893248;0.17;1259.45
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;0.791088;0.17;1422.09
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.28302;0.17;492.768
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;0.790912;0.17;1422.41
bench1_base_variant;2048;1024;4096;0;0;0;0;3.53445;0.17;318.296
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;2.32014;0.17;484.884
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;1.05618;0.17;1065.16
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;0.969584;0.17;1160.29
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;0.903296;0.17;1245.44
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;0.880192;0.17;1278.13
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;0.786032;0.17;1431.24
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.28211;0.17;492.964
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;0.785056;0.17;1433.02
bench1_base_variant;4096;1024;4096;0;0;0;0;4.43582;0.17;253.617
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;4.3207;0.17;260.374
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;1.05568;0.17;1065.66
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.927728;0.17;1212.64
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;0.854992;0.17;1315.8
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;0.862688;0.17;1304.06
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.774096;0.17;1453.31
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.28328;0.17;492.712
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.777296;0.17;1447.33
bench1_base_variant;512;1024;4096;0;0;0;0;16.1075;0.21;69.8431
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;15.848;0.21;70.9869
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;1.2348;0.21;911.079
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.10522;0.21;1017.9
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;1.07214;0.21;1049.3
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;1.04526;0.21;1076.28
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;0.928592;0.21;1211.51
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.39494;0.21;469.74
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;0.92744;0.21;1213.02
bench1_base_variant;1024;1024;4096;0;0;0;0;12.018;0.21;93.6096
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;9.01534;0.21;124.787
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;1.21856;0.21;923.221
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.1276;0.21;997.694
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;1.0777;0.21;1043.89
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;1.05067;0.21;1070.74
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;0.948176;0.21;1186.49
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.3612;0.21;476.453
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;0.948592;0.21;1185.97
bench1_base_variant;2048;1024;4096;0;0;0;0;3.77149;0.21;298.291
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;2.56386;0.21;438.792
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;1.21283;0.21;927.581
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.1192;0.21;1005.18
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;1.06115;0.21;1060.17
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;1.03846;0.21;1083.33
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;0.94328;0.21;1192.65
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.35998;0.21;476.698
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;0.943536;0.21;1192.32
bench1_base_variant;4096;1024;4096;0;0;0;0;4.47192;0.21;251.57
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;4.36154;0.21;257.937
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;1.21205;0.21;928.181
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.11506;0.21;1008.92
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;1.02728;0.21;1095.12
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;1.0204;0.21;1102.51
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.934224;0.21;1204.21
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.35598;0.21;477.507
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.932976;0.21;1205.82
bench1_base_variant;512;1024;4096;0;0;0;0;22.535;0.25;49.9224
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;21.4997;0.25;52.3263
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;1.40134;0.25;802.801
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.26632;0.25;888.401
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;1.23414;0.25;911.563
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;1.20544;0.25;933.269
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.0845;0.25;1037.35
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.52877;0.25;444.881
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.08742;0.25;1034.56
bench1_base_variant;1024;1024;4096;0;0;0;0;17.9132;0.25;62.8029
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;15.6092;0.25;72.0728
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;1.36806;0.25;822.33
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.26405;0.25;889.998
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;1.22822;0.25;915.957
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;1.20469;0.25;933.852
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.102;0.25;1020.87
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.4396;0.25;461.141
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.10138;0.25;1021.45
bench1_base_variant;2048;1024;4096;0;0;0;0;5.26363;0.25;213.731
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;3.668;0.25;306.707
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;1.3669;0.25;823.033
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.26576;0.25;888.794
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;1.21549;0.25;925.554
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;1.19171;0.25;944.02
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.0984;0.25;1024.22
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.43762;0.25;461.517
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.10038;0.25;1022.37
bench1_base_variant;4096;1024;4096;0;0;0;0;4.55008;0.25;247.248
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;4.42061;0.25;254.49
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;1.36507;0.25;824.132
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.22229;0.25;920.405
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;1.1663;0.25;964.586
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;1.17464;0.25;957.74
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.0891;0.25;1032.96
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.43698;0.25;461.638
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.09138;0.25;1030.81
