benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;0.96104;0.01;1170.61
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;0.7928;0.01;1419.02
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.502176;0.01;2240.25
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.41224;0.01;2728.99
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.318592;0.01;3531.16
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.27392;0.01;4107.04
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.150272;0.01;7486.42
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.14259;0.01;525.065
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.15152;0.01;7424.76
bench1_base_variant;1024;1;1024;4096;0;0;0;0;2.6739;0.01;420.733
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.36242;0.01;825.739
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.467088;0.01;2408.54
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.418944;0.01;2685.32
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.311264;0.01;3614.3
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.27264;0.01;4126.32
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.166848;0.01;6742.66
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.06174;0.01;545.655
