benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;4.05869;0.01;492.77
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;1.80955;0.01;1105.25
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.82714;0.01;707.43
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.05704;0.01;654.228
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.08349;0.01;1845.89
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.13758;0.01;1758.11
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.761296;0.01;2627.1
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;8.47483;0.01;235.993
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.770816;0.01;2594.65
bench1_base_variant;1024;1;1024;4096;0;0;0;0;16.4034;0.01;121.926
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;2.49184;0.01;802.62
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.69054;0.01;743.344
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.09488;0.01;646.229
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.07994;0.01;1851.96
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.06795;0.01;1872.74
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.888592;0.01;2250.75
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;7.70302;0.01;259.638
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.906976;0.01;2205.13
bench1_base_variant;2048;1;1024;4096;0;0;0;0;18.3874;0.01;108.77
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;2.95896;0.01;675.913
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.54222;0.01;786.713
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.56003;0.01;781.24
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.863536;0.01;2316.06
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.876944;0.01;2280.65
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.75216;0.01;2659.01
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.67605;0.01;299.578
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.773552;0.01;2585.48
bench1_base_variant;4096;1;1024;4096;0;0;0;0;21.211;0.01;94.2906
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;4.9247;0.01;406.116
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.55819;0.01;781.802
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.54222;0.01;786.713
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.841456;0.01;2376.83
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.853584;0.01;2343.06
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.743728;0.01;2689.16
