benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;2.74162;0.01;729.497
bench1_base_variant;4096;1024;4096;0;0;0;0;20.2568;0.01;98.7325
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;20.19;0.01;99.0588
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.61142;0.01;433.705
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.98059;0.01;502.438
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.15213;0.01;481.681
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.12488;0.01;484.863
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.01302;0.01;498.377
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;6.70406;0.01;298.327
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;2.73984;0.01;729.97
bench1_base_variant;512;1024;4096;0;0;0;0;28.0586;0.05;71.2795
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;28.0118;0.05;71.3985
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.64438;0.05;354.335
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;7.30176;0.05;273.907
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;7.7949;0.05;256.578
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;7.83608;0.05;255.23
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;7.46958;0.05;267.753
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.12835;0.05;280.57
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.10502;0.05;644.117
bench1_base_variant;1024;1024;4096;0;0;0;0;34.2372;0.05;58.416
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;34.2393;0.05;58.4124
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.00587;0.05;399.531
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;7.17742;0.05;278.652
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;7.44608;0.05;268.598
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;7.42907;0.05;269.213
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;7.27459;0.05;274.93
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;6.80814;0.05;293.766
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.21414;0.05;622.25
bench1_base_variant;2048;1024;4096;0;0;0;0;40.9008;0.05;48.8988
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;40.7973;0.05;49.0229
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.03749;0.05;397.023
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;7.16939;0.05;278.964
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;7.38323;0.05;270.884
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;7.34363;0.05;272.345
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;7.23112;0.05;276.582
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;6.80888;0.05;293.734
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.19224;0.05;626.519
bench1_base_variant;4096;1024;4096;0;0;0;0;46.9417;0.05;42.606
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;46.889;0.05;42.6539
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.02867;0.05;397.719
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;7.16173;0.05;279.262
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;7.33851;0.05;272.535
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;7.30702;0.05;273.709
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;7.20304;0.05;277.661
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;6.8059;0.05;293.863
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.18453;0.05;628.037
bench1_base_variant;512;1024;4096;0;0;0;0;43.5926;0.09;45.8793
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;43.6517;0.09;45.8172
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.39742;0.09;370.547
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;7.58526;0.09;263.669
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;8.05526;0.09;248.285
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;8.0904;0.09;247.207
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;7.7501;0.09;258.061
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;6.90634;0.09;289.589
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.37915;0.09;591.864
bench1_base_variant;1024;1024;4096;0;0;0;0;53.2108;0.09;37.5864
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;53.2623;0.09;37.55
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.32619;0.09;375.503
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;7.81888;0.09;255.791
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;8.10005;0.09;246.912
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;8.09066;0.09;247.199
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;7.9279;0.09;252.273
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;6.93923;0.09;288.216
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.5313;0.09;566.364
bench1_base_variant;2048;1024;4096;0;0;0;0;62.2753;0.09;32.1154
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;62.191;0.09;32.159
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.29253;0.09;377.891
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;7.81357;0.09;255.965
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;8.03646;0.09;248.866
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;7.9977;0.09;250.072
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;7.87134;0.09;254.086
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;6.92661;0.09;288.742
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.50558;0.09;570.518
bench1_base_variant;4096;1024;4096;0;0;0;0;67.2043;0.09;29.76
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;67.1558;0.09;29.7815
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.31114;0.09;376.567
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;7.80846;0.09;256.132
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;7.96792;0.09;251.007
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;7.94638;0.09;251.687
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;7.84038;0.09;255.09
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;6.92891;0.09;288.646
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.49456;0.09;572.318
bench1_base_variant;512;1024;4096;0;0;0;0;60.3183;0.13;33.1574
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;60.2785;0.13;33.1793
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.99258;0.13;333.746
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;8.21254;0.13;243.53
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;8.30384;0.13;240.852
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;8.3361;0.13;239.92
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;7.984;0.13;250.501
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.11309;0.13;281.172
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.68277;0.13;543.07
bench1_base_variant;1024;1024;4096;0;0;0;0;74.3293;0.13;26.9073
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;74.3669;0.13;26.8937
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;15.4433;0.13;129.506
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;8.0564;0.13;248.25
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;8.33315;0.13;240.005
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;8.31602;0.13;240.5
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;8.1604;0.13;245.086
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.09869;0.13;281.742
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.9571;0.13;505.42
bench1_base_variant;2048;1024;4096;0;0;0;0;83.0144;0.13;24.0922
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;83.0831;0.13;24.0723
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.60758;0.13;356.66
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;8.04522;0.13;248.595
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;8.27051;0.13;241.823
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;8.24402;0.13;242.6
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;8.10544;0.13;246.748
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.09597;0.13;281.85
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.78939;0.13;527.789
bench1_base_variant;4096;1024;4096;0;0;0;0;86.6985;0.13;23.0684
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;86.782;0.13;23.0462
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.61643;0.13;356.098
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;8.04594;0.13;248.573
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;8.19648;0.13;244.007
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;8.17696;0.13;244.59
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;8.06632;0.13;247.945
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;7.09581;0.13;281.857
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.77227;0.13;530.184
bench1_base_variant;512;1024;4096;0;0;0;0;78.1357;0.17;25.5965
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;78.0584;0.17;25.6218
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;6.0069;0.17;332.951
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;7.97747;0.17;250.706
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;8.46002;0.17;236.406
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;8.4987;0.17;235.33
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;8.146;0.17;245.519
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.16747;0.17;279.038
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.01701;0.17;497.883
bench1_base_variant;1024;1024;4096;0;0;0;0;95.919;0.17;20.8509
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;95.9471;0.17;20.8448
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.90955;0.17;338.435
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;8.20034;0.17;243.892
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;8.49;0.17;235.571
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;8.47597;0.17;235.961
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;8.31912;0.17;240.41
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.16438;0.17;279.159
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.15606;0.17;481.225
bench1_base_variant;2048;1024;4096;0;0;0;0;105.149;0.17;19.0206
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;105.144;0.17;19.0215
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.92707;0.17;337.435
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;8.20339;0.17;243.802
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;8.44074;0.17;236.946
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;8.40523;0.17;237.947
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;8.27294;0.17;241.752
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.17822;0.17;278.62
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.11678;0.17;485.816
bench1_base_variant;4096;1024;4096;0;0;0;0;106.598;0.17;18.762
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;106.618;0.17;18.7585
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.90086;0.17;338.933
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;8.20848;0.17;243.65
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;8.36013;0.17;239.231
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;8.34304;0.17;239.721
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;8.23216;0.17;242.95
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;7.20099;0.17;277.74
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.10598;0.17;487.094
bench1_base_variant;512;1024;4096;0;0;0;0;99.6453;0.21;20.0712
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;99.2587;0.21;20.1494
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;6.33786;0.21;315.564
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;8.12898;0.21;246.033
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;8.60949;0.21;232.302
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;8.64448;0.21;231.362
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;8.30027;0.21;240.956
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.28397;0.21;274.576
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.37846;0.21;456.781
bench1_base_variant;1024;1024;4096;0;0;0;0;118.564;0.21;16.8686
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;118.589;0.21;16.8649
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;6.25099;0.21;319.949
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;8.35954;0.21;239.248
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;8.65413;0.21;231.104
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;8.63307;0.21;231.667
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;8.4596;0.21;236.418
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.28146;0.21;274.67
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.52427;0.21;442.06
bench1_base_variant;2048;1024;4096;0;0;0;0;128.471;0.21;15.5678
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;128.306;0.21;15.5877
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;6.25069;0.21;319.965
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;8.34898;0.21;239.55
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;8.58746;0.21;232.898
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;8.55786;0.21;233.703
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;8.42274;0.21;237.453
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.27477;0.21;274.923
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.4768;0.21;446.748
bench1_base_variant;4096;1024;4096;0;0;0;0;128.331;0.21;15.5847
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;128.406;0.21;15.5756
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;6.2643;0.21;319.269
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;8.346;0.21;239.636
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;8.48573;0.21;235.69
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;8.47798;0.21;235.905
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;8.35848;0.21;239.278
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;7.2821;0.21;274.646
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.44808;0.21;449.632
bench1_base_variant;512;1024;4096;0;0;0;0;127.997;0.25;15.6254
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;126.136;0.25;15.8559
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;6.69171;0.25;298.877
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;8.22174;0.25;243.257
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;8.71189;0.25;229.571
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;8.73762;0.25;228.895
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;8.40483;0.25;237.958
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;7.35243;0.25;272.019
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.72626;0.25;423.168
bench1_base_variant;1024;1024;4096;0;0;0;0;143.011;0.25;13.9849
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;143.022;0.25;13.9839
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;6.58653;0.25;303.65
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;8.45766;0.25;236.472
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;8.75346;0.25;228.481
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;8.73109;0.25;229.067
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;8.56888;0.25;233.403
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;7.3511;0.25;272.068
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.87379;0.25;410.358
bench1_base_variant;2048;1024;4096;0;0;0;0;153.136;0.25;13.0603
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;153.013;0.25;13.0708
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;6.70955;0.25;298.082
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;8.44494;0.25;236.828
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;8.69186;0.25;230.1
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;8.6535;0.25;231.12
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;8.52914;0.25;234.49
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;7.35074;0.25;272.082
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.82886;0.25;414.176
bench1_base_variant;4096;1024;4096;0;0;0;0;151.421;0.25;13.2082
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;151.249;0.25;13.2232
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;6.5987;0.25;303.09
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;8.44678;0.25;236.777
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;8.58717;0.25;232.906
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;8.56531;0.25;233.5
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;8.44795;0.25;236.744
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;7.3497;0.25;272.12
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.79232;0.25;417.334
bench1_base_variant;512;1024;4096;0;0;0;0;153.629;0.29;13.0184
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;151.397;0.29;13.2103
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;6.98104;0.29;286.49
