benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.05075;0.25;491.682
bench1_base_variant;512;1024;4096;0;0;0;0;79.726;0.29;18.8144
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;78.6329;0.29;19.076
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.07614;0.29;367.995
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;5.92675;0.29;253.09
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;6.21802;0.29;241.234
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;6.18141;0.29;242.663
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;6.00317;0.29;249.868
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.06134;0.29;369.336
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.16507;0.29;473.923
bench1_base_variant;1024;1024;4096;0;0;0;0;83.9;0.29;17.8784
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;83.9567;0.29;17.8664
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.04987;0.29;370.382
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.02208;0.29;249.083
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;6.27504;0.29;239.042
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;6.22923;0.29;240.8
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.08256;0.29;246.607
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.0615;0.29;369.321
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.24726;0.29;461.927
bench1_base_variant;2048;1024;4096;0;0;0;0;85.9787;0.29;17.4462
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;86.0093;0.29;17.44
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.05539;0.29;369.878
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.02635;0.29;248.907
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;6.08874;0.29;246.357
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;6.05232;0.29;247.839
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;5.94606;0.29;252.268
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.05282;0.29;370.113
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.22597;0.29;464.977
bench1_base_variant;4096;1024;4096;0;0;0;0;87.0438;0.29;17.2327
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;87.2875;0.29;17.1846
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.05218;0.29;370.171
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.03211;0.29;248.669
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;6.10613;0.29;245.655
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;6.06646;0.29;247.261
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;5.97506;0.29;251.044
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.05826;0.29;369.617
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.21856;0.29;466.047
bench1_base_variant;512;1024;4096;0;0;0;0;93.9568;0.33;15.9648
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;91.4139;0.33;16.4089
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.19685;0.33;357.411
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;5.95898;0.33;251.721
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;6.26219;0.33;239.533
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;6.21243;0.33;241.451
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;6.0469;0.33;248.061
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.10866;0.33;365.083
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.3111;0.33;453.021
bench1_base_variant;1024;1024;4096;0;0;0;0;96.8957;0.33;15.4806
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;97.1442;0.33;15.441
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.18824;0.33;358.146
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.06733;0.33;247.226
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;6.3069;0.33;237.835
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;6.24563;0.33;240.168
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.1236;0.33;244.954
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.10747;0.33;365.188
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.39514;0.33;441.809
bench1_base_variant;2048;1024;4096;0;0;0;0;99.6498;0.33;15.0527
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;99.7376;0.33;15.0395
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.17658;0.33;359.146
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.05483;0.33;247.736
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;6.12003;0.33;245.097
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;6.08838;0.33;246.371
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;5.97858;0.33;250.896
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.10638;0.33;365.285
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.35974;0.33;446.463
bench1_base_variant;4096;1024;4096;0;0;0;0;101.616;0.33;14.7615
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;101.922;0.33;14.7172
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.18602;0.33;358.336
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.06475;0.33;247.331
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;6.12989;0.33;244.703
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;6.10738;0.33;245.605
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.00066;0.33;249.973
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.11003;0.33;364.961
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.35752;0.33;446.758
bench1_base_variant;512;1024;4096;0;0;0;0;108.135;0.37;13.8716
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;106.486;0.37;14.0863
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.37971;0.37;342.488
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;6.01878;0.37;249.22
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;6.31848;0.37;237.399
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;6.27765;0.37;238.943
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;6.11944;0.37;245.12
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.16278;0.37;360.336
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.52688;0.37;425.305
bench1_base_variant;1024;1024;4096;0;0;0;0;110.428;0.37;13.5835
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;110.982;0.37;13.5157
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.37485;0.37;342.869
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.12349;0.37;244.958
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;6.37451;0.37;235.312
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;6.32442;0.37;237.176
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.18715;0.37;242.438
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.14728;0.37;361.683
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.60602;0.37;415.972
bench1_base_variant;2048;1024;4096;0;0;0;0;113.872;0.37;13.1727
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;114.313;0.37;13.1219
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.36744;0.37;343.451
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.12941;0.37;244.722
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;6.17856;0.37;242.775
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;6.16427;0.37;243.338
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.05066;0.37;247.907
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.15154;0.37;361.312
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.56083;0.37;421.25
bench1_base_variant;4096;1024;4096;0;0;0;0;114.33;0.37;13.12
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;114.753;0.37;13.0715
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.37992;0.37;342.472
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.13355;0.37;244.557
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;6.18064;0.37;242.693
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;6.15576;0.37;243.674
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.06667;0.37;247.253
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.16698;0.37;359.973
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.5576;0.37;421.633
bench1_base_variant;512;1024;4096;0;0;0;0;121.905;0.41;12.3046
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;120.286;0.41;12.4703
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.57006;0.41;328.223
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;6.06504;0.41;247.319
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;6.37373;0.41;235.341
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;6.3337;0.41;236.829
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;6.17176;0.41;243.042
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.19046;0.41;357.956
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.74147;0.41;400.912
bench1_base_variant;1024;1024;4096;0;0;0;0;124.748;0.41;12.0242
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;125.806;0.41;11.9231
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.55707;0.41;329.159
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.18803;0.41;242.403
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;6.42507;0.41;233.46
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;6.3795;0.41;235.128
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.2613;0.41;239.567
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.19016;0.41;357.982
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.82408;0.41;392.251
bench1_base_variant;2048;1024;4096;0;0;0;0;128.188;0.41;11.7015
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;128.891;0.41;11.6378
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.57323;0.41;327.996
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.17822;0.41;242.788
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;6.24157;0.41;240.324
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;6.21203;0.41;241.467
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.10438;0.41;245.725
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.18264;0.41;358.625
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.75982;0.41;398.955
bench1_base_variant;4096;1024;4096;0;0;0;0;129.731;0.41;11.5624
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;130.12;0.41;11.5278
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.55088;0.41;329.607
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.19851;0.41;241.994
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;6.25368;0.41;239.859
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;6.23333;0.41;240.642
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.13205;0.41;244.617
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.19016;0.41;357.982
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.75656;0.41;399.302
bench1_base_variant;512;1024;4096;0;0;0;0;138.242;0.45;10.8505
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;135.776;0.45;11.0476
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.78328;0.45;313.592
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;6.12587;0.45;244.863
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;6.4308;0.45;233.252
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;6.41016;0.45;234.004
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;6.22699;0.45;240.887
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.2311;0.45;354.517
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.99408;0.45;375.556
bench1_base_variant;1024;1024;4096;0;0;0;0;140.026;0.45;10.7123
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;141.454;0.45;10.6042
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.78435;0.45;313.522
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.25298;0.45;239.886
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;6.50114;0.45;230.729
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;6.44194;0.45;232.849
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.30989;0.45;237.722
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.22624;0.45;354.925
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.06381;0.45;369.112
bench1_base_variant;2048;1024;4096;0;0;0;0;143.98;0.45;10.4181
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;145.169;0.45;10.3328
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.77147;0.45;314.368
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.24536;0.45;240.178
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;6.31157;0.45;237.659
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;6.28264;0.45;238.753
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.17738;0.45;242.822
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.22307;0.45;355.192
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.98882;0.45;376.051
bench1_base_variant;4096;1024;4096;0;0;0;0;143.224;0.45;10.4731
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;144.362;0.45;10.3905
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.78389;0.45;313.552
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.24706;0.45;240.113
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;6.30918;0.45;237.749
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;6.28509;0.45;238.66
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.17806;0.45;242.794
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.22614;0.45;354.934
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.9959;0.45;375.384
bench1_base_variant;512;1024;4096;0;0;0;0;151.463;0.49;9.90339
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;150.532;0.49;9.96463
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.13798;0.49;291.943
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;6.16331;0.49;243.376
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;6.45192;0.49;232.489
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;6.43749;0.49;233.01
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;6.27421;0.49;239.074
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.26824;0.49;351.433
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.17506;0.49;359.277
bench1_base_variant;1024;1024;4096;0;0;0;0;155.165;0.49;9.66714
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;157.035;0.49;9.552
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.99078;0.49;300.554
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.27582;0.49;239.012
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;6.50994;0.49;230.417
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;6.4819;0.49;231.413
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.3373;0.49;236.694
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.27187;0.49;351.134
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.24629;0.49;353.25
bench1_base_variant;2048;1024;4096;0;0;0;0;158.736;0.49;9.44965
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;160.326;0.49;9.35593
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.98357;0.49;300.989
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.27384;0.49;239.088
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;6.32483;0.49;237.16
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;6.31386;0.49;237.573
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.19574;0.49;242.102
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.26728;0.49;351.512
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.15952;0.49;360.619
bench1_base_variant;4096;1024;4096;0;0;0;0;159.982;0.49;9.37604
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;160.927;0.49;9.32101
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.98845;0.49;300.695
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.27408;0.49;239.079
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;6.33595;0.49;236.744
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;6.31429;0.49;237.556
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.21269;0.49;241.441
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.26661;0.49;351.567
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.16219;0.49;360.387
bench1_base_variant;512;1024;4096;0;0;0;0;169.77;0.53;8.83549
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;167.247;0.53;8.96875
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.24955;0.53;285.739
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;6.27378;0.53;239.09
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;6.57256;0.53;228.222
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;6.54936;0.53;229.03
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;6.3959;0.53;234.525
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.30131;0.53;348.731
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.47966;0.53;334.847
bench1_base_variant;1024;1024;4096;0;0;0;0;171.872;0.53;8.72743
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;173.746;0.53;8.63328
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.24522;0.53;285.975
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.39022;0.53;234.734
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;6.62632;0.53;226.37
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;6.59093;0.53;227.586
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;6.45078;0.53;232.53
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.30282;0.53;348.609
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.54477;0.53;330.05
bench1_base_variant;2048;1024;4096;0;0;0;0;174.851;0.53;8.57874
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;176.643;0.53;8.49169
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.24749;0.53;285.851
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.3927;0.53;234.642
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;6.4621;0.53;232.123
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;6.43877;0.53;232.964
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;6.30414;0.53;237.939
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;4.29806;0.53;348.994
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.44838;0.53;337.201
bench1_base_variant;4096;1024;4096;0;0;0;0;176.691;0.53;8.4894
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;177.945;0.53;8.42957
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.23725;0.53;286.41
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.37014;0.53;235.473
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;6.46195;0.53;232.128
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;6.42483;0.53;233.469
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;6.32978;0.53;236.975
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.30565;0.53;348.38
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.46587;0.53;335.881
bench1_base_variant;512;1024;4096;0;0;0;0;185.657;0.57;8.07939
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;185.426;0.57;8.0895
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.47533;0.57;273.956
