benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity;throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;2.09178;0.01;717.094
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;1.21918;0.01;1230.33
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.48042;0.01;1013.23
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.56666;0.01;957.453
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.62304;0.01;2407.55
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.605488;0.01;2477.34
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.38752;0.01;3870.77
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;4.09554;0.01;366.252
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.388768;0.01;3858.34
bench1_base_variant;1024;1;1024;4096;0;0;0;0;8.56485;0.01;175.134
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.60702;0.01;933.402
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.35029;0.01;1110.87
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.37413;0.01;1091.6
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.581968;0.01;2577.46
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.561024;0.01;2673.68
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.433104;0.01;3463.37
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.5939;0.01;417.373
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.445184;0.01;3369.39
bench1_base_variant;2048;1;1024;4096;0;0;0;0;9.60986;0.01;156.09
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;2.68914;0.01;557.8
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.3477;0.01;1113.01
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.34933;0.01;1111.66
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.533536;0.01;2811.43
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.53128;0.01;2823.37
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.423008;0.01;3546.03
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.5873;0.01;418.142
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.436784;0.01;3434.19
bench1_base_variant;4096;1;1024;4096;0;0;0;0;11.1888;0.01;134.063
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;5.19653;0.01;288.654
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.35539;0.01;1106.69
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.34766;0.01;1113.04
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.51336;0.01;2921.93
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.520656;0.01;2880.98
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.421712;0.01;3556.93
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.58136;0.01;418.835
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.43536;0.01;3445.42
bench1_base_variant;512;2;1024;4096;0;0;0;0;2.06546;0.01;726.232
bench2_base_variant_skipping;512;2;1024;4096;0;0;0;0;1.48811;0.01;1007.99
bench3_3pass_streaming;512;2;1024;4096;-0.5;-0.5;-0.5;-0.5;1.46909;0.01;1021.04
bench4_3pass_optimized_read_non_skipping_cub_pss;512;2;1024;4096;0;-0.5;-0.5;0;1.56171;0.01;960.484
bench5_3pass_optimized_read_skipping_partial_pss;512;2;1024;4096;0;0;-0.5;0;0.621136;0.01;2414.93
