benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;1.02518;0.21;1097.36
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;1.01808;0.21;1105.02
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.932752;0.21;1206.11
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.36541;0.21;475.605
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;0.931664;0.21;1207.52
bench1_base_variant;512;1024;4096;0;0;0;0;22.1852;0.25;50.7094
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;21.5128;0.25;52.2945
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;1.39642;0.25;805.634
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.25675;0.25;895.165
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;1.2244;0.25;918.817
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;1.19765;0.25;939.341
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.08136;0.25;1040.36
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.49442;0.25;451.007
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;1.08101;0.25;1040.7
bench1_base_variant;1024;1024;4096;0;0;0;0;17.8522;0.25;63.0176
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;15.7652;0.25;71.3596
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;1.36786;0.25;822.455
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.2636;0.25;890.313
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;1.22792;0.25;916.183
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;1.19934;0.25;938.013
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.10285;0.25;1020.09
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.44187;0.25;460.712
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;1.10261;0.25;1020.31
bench1_base_variant;2048;1024;4096;0;0;0;0;5.18962;0.25;216.779
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;3.64622;0.25;308.538
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;1.36787;0.25;822.445
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.26397;0.25;890.054
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;1.21288;0.25;927.544
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;1.1885;0.25;946.575
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.09691;0.25;1025.61
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.43869;0.25;461.314
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;1.09739;0.25;1025.16
bench1_base_variant;4096;1024;4096;0;0;0;0;4.54443;0.25;247.556
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;4.41136;0.25;255.023
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;1.36726;0.25;822.811
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;1.22395;0.25;919.154
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;1.16754;0.25;963.568
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;1.17384;0.25;958.393
