benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.41493;0.93;283.13
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.8227;0.93;326.994
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.43206;0.93;282.036
bench1_base_variant;4096;1024;4096;0;0;0;0;152.154;0.93;8.21537
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;152.777;0.93;8.18185
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;4.92283;0.93;253.919
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.42498;0.93;282.487
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.50115;0.93;277.707
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.5044;0.93;277.506
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.41566;0.93;283.083
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.82085;0.93;327.153
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.44422;0.93;281.264
bench1_base_variant;512;1024;4096;0;0;0;0;181.407;0.97;6.8906
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;176.211;0.97;7.09378
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;5.21096;0.97;239.879
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.55141;0.97;274.64
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;4.72134;0.97;264.755
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;4.67965;0.97;267.114
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.55789;0.97;274.25
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.89757;0.97;320.713
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;4.57496;0.97;273.226
bench1_base_variant;1024;1024;4096;0;0;0;0;175.483;0.97;7.12318
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;174.818;0.97;7.15031
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.13102;0.97;243.616
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.60618;0.97;271.375
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;4.73251;0.97;264.13
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;4.71718;0.97;264.989
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.61698;0.97;270.74
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.89469;0.97;320.95
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;4.62475;0.97;270.285
bench1_base_variant;2048;1024;4096;0;0;0;0;177.147;0.97;7.05627
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;175.122;0.97;7.13787
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;5.10629;0.97;244.796
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.60637;0.97;271.363
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;4.71712;0.97;264.992
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;4.69749;0.97;266.1
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.60394;0.97;271.507
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.8977;0.97;320.702
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;4.62026;0.97;270.548
bench1_base_variant;4096;1024;4096;0;0;0;0;161.957;0.97;7.71808
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;161.624;0.97;7.73399
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;5.11667;0.97;244.299
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.60109;0.97;271.675
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;4.69582;0.97;266.194
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;4.69837;0.97;266.05
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.60734;0.97;271.306
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.89574;0.97;320.863
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;4.62219;0.97;270.434
