benchmark;chunk_length;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.14115;0.49;358.149
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.86941;0.49;392.067
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.08002;0.49;365.258
bench1_base_variant;2048;1024;4096;0;0;0;0;38.1479;0.49;29.4905
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;38.3203;0.49;29.3578
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.30584;0.49;340.307
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.13702;0.49;358.62
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.23885;0.49;347.346
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.23381;0.49;347.887
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.13851;0.49;358.45
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.87078;0.49;391.879
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.0804;0.49;365.212
bench1_base_variant;4096;1024;4096;0;0;0;0;24.843;0.49;45.2845
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;24.844;0.49;45.2825
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.29434;0.49;341.495
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.15826;0.49;356.209
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.24157;0.49;347.054
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.24773;0.49;346.396
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.16099;0.49;355.901
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.86878;0.49;392.152
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.09048;0.49;364.021
bench1_base_variant;512;1024;4096;0;0;0;0;45.2296;0.53;24.8731
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;45.625;0.53;24.6575
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.48378;0.53;322.925
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.2731;0.53;343.71
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.34246;0.53;336.578
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.36373;0.53;334.45
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.24675;0.53;346.5
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;2.95163;0.53;381.145
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.19373;0.53;352.253
bench1_base_variant;1024;1024;4096;0;0;0;0;44.5896;0.53;25.2301
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;44.8221;0.53;25.0992
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.42957;0.53;328.03
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.26346;0.53;344.727
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.36317;0.53;334.506
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.36901;0.53;333.926
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.26786;0.53;344.262
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;2.94805;0.53;381.608
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.21822;0.53;349.572
bench1_base_variant;2048;1024;4096;0;0;0;0;41.6152;0.53;27.0334
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;41.8172;0.53;26.9028
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.41832;0.53;329.109
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.26187;0.53;344.894
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.35318;0.53;335.502
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.35923;0.53;334.898
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.26414;0.53;344.654
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;2.94718;0.53;381.72
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.21776;0.53;349.622
bench1_base_variant;4096;1024;4096;0;0;0;0;26.5551;0.53;42.3647
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;26.5158;0.53;42.4275
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.41523;0.53;329.407
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.29509;0.53;341.417
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.38117;0.53;332.725
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.38675;0.53;332.177
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.29795;0.53;341.121
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;2.94773;0.53;381.65
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.24722;0.53;346.451
bench1_base_variant;512;1024;4096;0;0;0;0;49.5168;0.57;22.7196
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;49.8754;0.57;22.5562
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.54318;0.57;317.511
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.3329;0.57;337.544
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.42998;0.57;327.99
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.44454;0.57;326.603
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.34042;0.57;336.784
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.03781;0.57;370.333
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.31323;0.57;339.548
bench1_base_variant;1024;1024;4096;0;0;0;0;48.7679;0.57;23.0684
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;48.9578;0.57;22.979
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.52899;0.57;318.788
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.35549;0.57;335.272
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.44845;0.57;326.234
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.4631;0.57;324.853
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.35675;0.57;335.145
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.03563;0.57;370.598
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.33722;0.57;337.107
bench1_base_variant;2048;1024;4096;0;0;0;0;45.2981;0.57;24.8355
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;45.5387;0.57;24.7043
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.53229;0.57;318.49
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.35853;0.57;334.968
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.44645;0.57;326.423
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.45309;0.57;325.795
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.35915;0.57;334.906
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.03299;0.57;370.921
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.33422;0.57;337.41
bench1_base_variant;4096;1024;4096;0;0;0;0;28.5078;0.57;39.4628
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;28.6169;0.57;39.3124
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.52267;0.57;319.36
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.36418;0.57;334.406
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.44774;0.57;326.3
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.45299;0.57;325.804
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.37013;0.57;333.815
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.03325;0.57;370.89
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.35086;0.57;335.734
bench1_base_variant;512;1024;4096;0;0;0;0;54.0579;0.61;20.811
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;54.2854;0.61;20.7238
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.65402;0.61;307.88
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.40432;0.61;330.462
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.50784;0.61;320.71
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.52624;0.61;319.037
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.40698;0.61;330.205
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.12114;0.61;360.446
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.39901;0.61;330.979
bench1_base_variant;1024;1024;4096;0;0;0;0;52.8874;0.61;21.2716
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;53.2011;0.61;21.1462
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;5.48358;0.61;205.158
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.43102;0.61;327.89
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.52578;0.61;319.079
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.53557;0.61;318.195
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.43046;0.61;327.944
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.11757;0.61;360.858
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.41931;0.61;329.014
bench1_base_variant;2048;1024;4096;0;0;0;0;49.1288;0.61;22.899
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;49.4105;0.61;22.7684
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.6255;0.61;310.302
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.42926;0.61;328.059
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.52242;0.61;319.383
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.52766;0.61;318.908
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.43229;0.61;327.77
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.11459;0.61;361.203
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.418;0.61;329.14
bench1_base_variant;4096;1024;4096;0;0;0;0;30.4587;0.61;36.9352
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;30.3791;0.61;37.0321
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.62502;0.61;310.343
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.45352;0.61;325.755
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.53515;0.61;318.232
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.54435;0.61;317.406
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.46053;0.61;325.095
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.11283;0.61;361.407
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.45035;0.61;326.054
bench1_base_variant;512;1024;4096;0;0;0;0;58.2225;0.65;19.3224
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;58.3944;0.65;19.2656
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.76712;0.65;298.637
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.5528;0.65;316.652
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.65309;0.65;307.959
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.65125;0.65;308.114
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.50846;0.65;320.653
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.19728;0.65;351.862
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.51072;0.65;320.447
bench1_base_variant;1024;1024;4096;0;0;0;0;57.4529;0.65;19.5813
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;57.7484;0.65;19.481
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.71928;0.65;302.478
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.53379;0.65;318.355
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.62219;0.65;310.585
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.63683;0.65;309.335
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.53098;0.65;318.609
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.19741;0.65;351.847
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.53224;0.65;318.495
bench1_base_variant;2048;1024;4096;0;0;0;0;52.7788;0.65;21.3154
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;52.8906;0.65;21.2703
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.7001;0.65;304.046
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.53142;0.65;318.568
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.61398;0.65;311.291
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.62208;0.65;310.595
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.53282;0.65;318.443
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.19691;0.65;351.902
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.53154;0.65;318.558
bench1_base_variant;4096;1024;4096;0;0;0;0;32.8504;0.65;34.2462
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;32.8405;0.65;34.2565
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.69886;0.65;304.147
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.5075;0.65;320.741
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.59291;0.65;313.116
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.60184;0.65;312.34
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.51571;0.65;319.992
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.19336;0.65;352.294
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.52586;0.65;319.071
bench1_base_variant;512;1024;4096;0;0;0;0;62.5247;0.69;17.9929
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;62.1058;0.69;18.1143
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.86386;0.69;291.16
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.63072;0.69;309.856
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.72518;0.69;301.999
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.7495;0.69;300.04
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.61886;0.69;310.871
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.28038;0.69;342.948
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.63568;0.69;309.433
bench1_base_variant;1024;1024;4096;0;0;0;0;61.9448;0.69;18.1613
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;62.1419;0.69;18.1037
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.83582;0.69;293.288
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.63606;0.69;309.401
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.72941;0.69;301.656
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.74182;0.69;300.655
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.63608;0.69;309.399
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.27834;0.69;343.162
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.65285;0.69;307.979
bench1_base_variant;2048;1024;4096;0;0;0;0;57.2292;0.69;19.6578
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;57.421;0.69;19.5921
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.82578;0.69;294.058
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.64043;0.69;309.029
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.72464;0.69;302.043
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.73416;0.69;301.273
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.63838;0.69;309.203
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.27909;0.69;343.083
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.65131;0.69;308.108
bench1_base_variant;4096;1024;4096;0;0;0;0;35.7218;0.69;31.4933
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;35.7117;0.69;31.5023
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.82035;0.69;294.475
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.59099;0.69;313.284
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.68098;0.69;305.625
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.68219;0.69;305.525
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.60411;0.69;312.143
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.27584;0.69;343.423
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.62387;0.69;310.441
bench1_base_variant;512;1024;4096;0;0;0;0;67.7833;0.73;16.597
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;66.0762;0.73;17.0258
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.0047;0.73;280.92
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.7071;0.73;303.471
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.80678;0.73;295.525
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.8295;0.73;293.772
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.71405;0.73;302.904
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.35902;0.73;334.919
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.7329;0.73;301.375
bench1_base_variant;1024;1024;4096;0;0;0;0;66.4248;0.73;16.9364
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;66.4075;0.73;16.9409
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.98934;0.73;282.001
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.73896;0.73;300.886
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.82365;0.73;294.222
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.85133;0.73;292.107
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.73677;0.73;301.062
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.35947;0.73;334.874
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.76926;0.73;298.467
bench1_base_variant;2048;1024;4096;0;0;0;0;61.0809;0.73;18.4182
bench2_base_variant_skipping;2048;1024;4096;0;0;0;0;61.3175;0.73;18.3471
bench3_3pass_streaming;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.98886;0.73;282.035
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.74118;0.73;300.707
bench5_3pass_optimized_read_skipping_partial_pss;2048;1024;4096;0;0;-0.5;0;3.82264;0.73;294.299
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1024;4096;0;0;0;0;3.83104;0.73;293.654
bench7_3pass_optimized_read_skipping_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.73482;0.73;301.22
bench8_cub_flagged;2048;1024;4096;-0.5;-0.5;-0.5;-0.5;3.35784;0.73;335.037
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1024;4096;0;-0.5;-0.5;0;3.7608;0.73;299.138
bench1_base_variant;4096;1024;4096;0;0;0;0;38.3239;0.73;29.3551
bench2_base_variant_skipping;4096;1024;4096;0;0;0;0;38.3621;0.73;29.3258
bench3_3pass_streaming;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.9753;0.73;282.998
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.71078;0.73;303.17
bench5_3pass_optimized_read_skipping_partial_pss;4096;1024;4096;0;0;-0.5;0;3.792;0.73;296.677
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1024;4096;0;0;0;0;3.80448;0.73;295.704
bench7_3pass_optimized_read_skipping_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.71741;0.73;302.63
bench8_cub_flagged;4096;1024;4096;-0.5;-0.5;-0.5;-0.5;3.36088;0.73;334.734
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1024;4096;0;-0.5;-0.5;0;3.76658;0.73;298.68
bench1_base_variant;512;1024;4096;0;0;0;0;71.8371;0.77;15.6604
bench2_base_variant_skipping;512;1024;4096;0;0;0;0;69.8577;0.77;16.1042
bench3_3pass_streaming;512;1024;4096;-0.5;-0.5;-0.5;-0.5;4.10854;0.77;273.82
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.8333;0.77;293.481
bench5_3pass_optimized_read_skipping_partial_pss;512;1024;4096;0;0;-0.5;0;3.92722;0.77;286.462
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1024;4096;0;0;0;0;3.94528;0.77;285.151
bench7_3pass_optimized_read_skipping_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.83531;0.77;293.327
bench8_cub_flagged;512;1024;4096;-0.5;-0.5;-0.5;-0.5;3.4432;0.77;326.731
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1024;4096;0;-0.5;-0.5;0;3.87408;0.77;290.392
bench1_base_variant;1024;1024;4096;0;0;0;0;70.5787;0.77;15.9397
bench2_base_variant_skipping;1024;1024;4096;0;0;0;0;70.7078;0.77;15.9106
bench3_3pass_streaming;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;4.10098;0.77;274.325
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.85798;0.77;291.603
bench5_3pass_optimized_read_skipping_partial_pss;1024;1024;4096;0;0;-0.5;0;3.94162;0.77;285.416
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1024;4096;0;0;0;0;3.95891;0.77;284.169
bench7_3pass_optimized_read_skipping_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.85944;0.77;291.493
bench8_cub_flagged;1024;1024;4096;-0.5;-0.5;-0.5;-0.5;3.44368;0.77;326.685
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1024;4096;0;-0.5;-0.5;0;3.90322;0.77;288.224
