benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.866304;0.25;1298.62
bench1_base_variant;4096;1;1024;4096;0;0;0;0;3.3735;0.25;333.481
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;3.36488;0.25;334.336
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.03688;0.25;1084.99
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.97792;0.25;1150.4
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.955392;0.25;1177.53
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.958976;0.25;1173.13
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.870912;0.25;1291.75
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.13658;0.25;526.543
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.874496;0.25;1286.46
bench1_base_variant;512;1;1024;4096;0;0;0;0;14.9684;0.29;75.1582
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;15.1393;0.29;74.3097
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.18016;0.29;953.261
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.12992;0.29;995.646
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.12427;0.29;1000.65
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.11053;0.29;1013.03
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.997376;0.29;1127.96
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.21542;0.29;507.803
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.99584;0.29;1129.7
bench1_base_variant;1024;1;1024;4096;0;0;0;0;13.4921;0.29;83.382
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;10.8114;0.29;104.057
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.16736;0.29;963.713
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.12373;0.29;1001.13
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.10694;0.29;1016.31
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.09978;0.29;1022.94
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.996272;0.29;1129.21
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.20467;0.29;510.28
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.997376;0.29;1127.96
bench1_base_variant;2048;1;1024;4096;0;0;0;0;6.8608;0.29;163.975
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;5.50093;0.29;204.511
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.16739;0.29;963.687
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.12179;0.29;1002.86
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.09258;0.29;1029.68
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.08698;0.29;1034.98
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.994304;0.29;1131.44
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.19435;0.29;512.68
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.995648;0.29;1129.92
bench1_base_variant;4096;1;1024;4096;0;0;0;0;3.4304;0.29;327.95
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;3.41251;0.29;329.669
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.16686;0.29;964.123
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.11514;0.29;1008.85
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.07725;0.29;1044.33
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.08853;0.29;1033.51
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.00134;0.29;1123.49
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.19842;0.29;511.732
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.999936;0.29;1125.07
bench1_base_variant;512;1;1024;4096;0;0;0;0;16.977;0.33;66.2661
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;17.1064;0.33;65.7649
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.30557;0.33;861.694
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.25538;0.33;896.146
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.25338;0.33;897.576
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.24413;0.33;904.248
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.1223;0.33;1002.4
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.2697;0.33;495.661
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.12538;0.33;999.666
bench1_base_variant;1024;1;1024;4096;0;0;0;0;14.3313;0.33;78.4995
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;11.5641;0.33;97.2836
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.29126;0.33;871.239
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.24877;0.33;900.888
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.23498;0.33;910.949
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.22624;0.33;917.439
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.12538;0.33;999.666
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.25382;0.33;499.152
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.12435;0.33;1000.58
bench1_base_variant;2048;1;1024;4096;0;0;0;0;7.89965;0.33;142.411
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;6.31501;0.33;178.147
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.29176;0.33;870.905
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.24826;0.33;901.257
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.22163;0.33;920.899
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.22061;0.33;921.672
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.12077;0.33;1003.78
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.2528;0.33;499.379
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.12379;0.33;1001.08
bench1_base_variant;4096;1;1024;4096;0;0;0;0;3.57837;0.33;314.389
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;3.54304;0.33;317.524
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.29066;0.33;871.65
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.24667;0.33;902.403
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.21965;0.33;922.397
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.22306;0.33;919.827
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.13664;0.33;989.759
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.26253;0.33;497.231
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.13816;0.33;988.438
bench1_base_variant;512;1;1024;4096;0;0;0;0;19.2215;0.37;58.5282
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;19.2819;0.37;58.3448
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.424;0.37;790.028
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.37992;0.37;815.265
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.38138;0.37;814.405
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.37104;0.37;820.545
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.25696;0.37;895.017
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.32909;0.37;483.022
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.25389;0.37;897.209
bench1_base_variant;1024;1;1024;4096;0;0;0;0;16.9292;0.37;66.4532
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;14.613;0.37;76.9863
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.41675;0.37;794.07
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.37314;0.37;819.292
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.36653;0.37;823.254
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.35872;0.37;827.985
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.25491;0.37;896.477
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.31677;0.37;485.59
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.2535;0.37;897.484
bench1_base_variant;2048;1;1024;4096;0;0;0;0;9.06765;0.37;124.067
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;7.23354;0.37;155.526
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.41819;0.37;793.264
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.37574;0.37;817.739
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.35669;0.37;829.225
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.34963;0.37;833.561
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.25032;0.37;899.77
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.32141;0.37;484.62
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.25184;0.37;898.677
bench1_base_variant;4096;1;1024;4096;0;0;0;0;4.08619;0.37;275.317
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;4.02483;0.37;279.515
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.41397;0.37;795.633
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.32965;0.37;846.089
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.33837;0.37;840.576
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.34442;0.37;836.795
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.25594;0.37;895.746
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.30707;0.37;487.631
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.26003;0.37;892.834
bench1_base_variant;512;1;1024;4096;0;0;0;0;21.695;0.41;51.8553
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;21.6264;0.41;52.0198
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.55102;0.41;725.327
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.49453;0.41;752.746
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.50528;0.41;747.369
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.49914;0.41;750.432
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.3824;0.41;813.802
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.38125;0.41;472.441
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.38333;0.41;813.256
bench1_base_variant;1024;1;1024;4096;0;0;0;0;20.3637;0.41;55.2454
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;18.944;0.41;59.3856
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.54326;0.41;728.974
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.49346;0.41;753.286
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.49141;0.41;754.321
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.48584;0.41;757.147
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.3797;0.41;815.397
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.3767;0.41;473.345
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.38138;0.41;814.405
bench1_base_variant;2048;1;1024;4096;0;0;0;0;11.0771;0.41;101.561
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;9.1177;0.41;123.386
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.54266;0.41;729.262
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.48736;0.41;756.374
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.47661;0.41;761.881
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.47661;0.41;761.881
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.37822;0.41;816.268
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.3689;0.41;474.905
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.38136;0.41;814.415
bench1_base_variant;4096;1;1024;4096;0;0;0;0;4.73147;0.41;237.77
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;4.67867;0.41;240.453
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.5381;0.41;731.424
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.47558;0.41;762.41
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.46534;0.41;767.738
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.47515;0.41;762.633
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.38534;0.41;812.073
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.36379;0.41;475.93
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.39006;0.41;809.315
bench1_base_variant;512;1;1024;4096;0;0;0;0;23.6969;0.45;47.4746
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;23.4665;0.45;47.9407
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.67722;0.45;670.754
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.6087;0.45;699.321
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.63027;0.45;690.069
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.62453;0.45;692.509
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.51035;0.45;744.859
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.42688;0.45;463.558
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.50618;0.45;746.925
bench1_base_variant;1024;1;1024;4096;0;0;0;0;22.399;0.45;50.2254
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;21.4487;0.45;52.4508
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.67069;0.45;673.375
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.60198;0.45;702.254
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.61178;0.45;697.988
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.61229;0.45;697.766
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.5063;0.45;746.861
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.42074;0.45;464.735
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.50938;0.45;745.341
bench1_base_variant;2048;1;1024;4096;0;0;0;0;13.8066;0.45;81.4828
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;11.8907;0.45;94.6119
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.66862;0.45;674.208
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.60248;0.45;702.037
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.59949;0.45;703.35
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.60102;0.45;702.675
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.50733;0.45;746.354
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.43098;0.45;462.777
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.50886;0.45;745.594
bench1_base_variant;4096;1;1024;4096;0;0;0;0;5.72558;0.45;196.486
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;5.44922;0.45;206.452
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.66755;0.45;674.642
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.57965;0.45;712.184
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.6;0.45;703.125
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.60666;0.45;700.212
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.51808;0.45;741.068
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.43341;0.45;462.315
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.51962;0.45;740.319
bench1_base_variant;512;1;1024;4096;0;0;0;0;25.1105;0.49;44.8019
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;24.9743;0.49;45.0463
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.80835;0.49;622.113
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.72861;0.49;650.813
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.75354;0.49;641.561
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.75251;0.49;641.936
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.63984;0.49;686.043
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.49037;0.49;451.74
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.63885;0.49;686.458
bench1_base_variant;1024;1;1024;4096;0;0;0;0;25.6568;0.49;43.848
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;25.7654;0.49;43.6632
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.79656;0.49;626.197
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.72237;0.49;653.171
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.73758;0.49;647.451
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.73926;0.49;646.825
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.63826;0.49;686.706
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.48576;0.49;452.578
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.63834;0.49;686.672
bench1_base_variant;2048;1;1024;4096;0;0;0;0;17.4934;0.49;64.3101
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;15.469;0.49;72.726
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.79765;0.49;625.818
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.72134;0.49;653.559
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.72651;0.49;651.603
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.73016;0.49;650.229
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.6384;0.49;686.646
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.4923;0.49;451.39
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.63584;0.49;687.72
bench1_base_variant;4096;1;1024;4096;0;0;0;0;6.93402;0.49;162.244
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;7.18174;0.49;156.647
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.79712;0.49;626.002
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.69253;0.49;664.686
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.72173;0.49;653.413
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.73424;0.49;648.699
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.64352;0.49;684.506
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.49133;0.49;451.566
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.64198;0.49;685.147
bench1_base_variant;512;1;1024;4096;0;0;0;0;27.1478;0.53;41.4399
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;26.5042;0.53;42.4461
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.9241;0.53;584.69
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.85498;0.53;606.477
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.88723;0.53;596.111
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.88869;0.53;595.652
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.76845;0.53;636.151
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.55067;0.53;441.06
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.77357;0.53;634.315
bench1_base_variant;1024;1;1024;4096;0;0;0;0;28.9044;0.53;38.9213
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;29.207;0.53;38.5181
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.91344;0.53;587.946
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.84883;0.53;608.492
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.86614;0.53;602.847
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.86722;0.53;602.501
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.76731;0.53;636.56
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.53944;0.53;443.011
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.76896;0.53;635.967
bench1_base_variant;2048;1;1024;4096;0;0;0;0;21.1727;0.53;53.1345
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;19.3705;0.53;58.078
