benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench7_3pass_optimized_read_skipping_cub_pss;512;4;1024;4096;0;-0.5;-0.5;0;0.332288;0.01;4514.16
bench8_cub_flagged;512;4;1024;4096;-0.5;-0.5;-0.5;-0.5;3.33782;0.01;449.395
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;4;1024;4096;0;-0.5;-0.5;0;0.347136;0.01;4321.07
bench1_base_variant;1024;4;1024;4096;0;0;0;0;3.26138;0.01;459.929
bench2_base_variant_skipping;1024;4;1024;4096;0;0;0;0;1.85139;0.01;810.201
bench3_3pass_streaming;1024;4;1024;4096;-0.5;-0.5;-0.5;-0.5;0.608384;0.01;2465.55
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;4;1024;4096;0;-0.5;-0.5;0;1.17914;0.01;1272.12
bench5_3pass_optimized_read_skipping_partial_pss;1024;4;1024;4096;0;0;-0.5;0;0.458272;0.01;3273.17
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;4;1024;4096;0;0;0;0;0.452096;0.01;3317.88
bench7_3pass_optimized_read_skipping_cub_pss;1024;4;1024;4096;0;-0.5;-0.5;0;0.322048;0.01;4657.69
bench8_cub_flagged;1024;4;1024;4096;-0.5;-0.5;-0.5;-0.5;3.32634;0.01;450.947
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;4;1024;4096;0;-0.5;-0.5;0;0.335744;0.01;4467.69
bench1_base_variant;2048;4;1024;4096;0;0;0;0;6.32781;0.01;237.049
bench2_base_variant_skipping;2048;4;1024;4096;0;0;0;0;2.14832;0.01;698.22
bench3_3pass_streaming;2048;4;1024;4096;-0.5;-0.5;-0.5;-0.5;0.607824;0.01;2467.82
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;4;1024;4096;0;-0.5;-0.5;0;1.17709;0.01;1274.33
bench5_3pass_optimized_read_skipping_partial_pss;2048;4;1024;4096;0;0;-0.5;0;0.426496;0.01;3517.03
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;4;1024;4096;0;0;0;0;0.415616;0.01;3609.1
bench7_3pass_optimized_read_skipping_cub_pss;2048;4;1024;4096;0;-0.5;-0.5;0;0.301056;0.01;4982.46
bench8_cub_flagged;2048;4;1024;4096;-0.5;-0.5;-0.5;-0.5;3.32856;0.01;450.645
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;4;1024;4096;0;-0.5;-0.5;0;0.315392;0.01;4755.99
bench1_base_variant;4096;4;1024;4096;0;0;0;0;6.56947;0.01;228.329
bench2_base_variant_skipping;4096;4;1024;4096;0;0;0;0;2.54712;0.01;588.9
bench3_3pass_streaming;4096;4;1024;4096;-0.5;-0.5;-0.5;-0.5;0.59648;0.01;2514.75
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;4;1024;4096;0;-0.5;-0.5;0;1.15712;0.01;1296.32
bench5_3pass_optimized_read_skipping_partial_pss;4096;4;1024;4096;0;0;-0.5;0;0.408064;0.01;3675.89
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;4;1024;4096;0;0;0;0;0.39424;0.01;3804.79
bench7_3pass_optimized_read_skipping_cub_pss;4096;4;1024;4096;0;-0.5;-0.5;0;0.291824;0.01;5140.08
bench8_cub_flagged;4096;4;1024;4096;-0.5;-0.5;-0.5;-0.5;3.23942;0.01;463.045
