benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench8_cub_flagged;2048;4;1024;4096;-0.5;-0.5;-0.5;-0.5;1.87437;0.01;666.891
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;4;1024;4096;0;-0.5;-0.5;0;0.182272;0.01;6857.88
bench1_base_variant;4096;4;1024;4096;0;0;0;0;2.19034;0.01;570.689
bench2_base_variant_skipping;4096;4;1024;4096;0;0;0;0;1.0993;0.01;1137.09
bench3_3pass_streaming;4096;4;1024;4096;-0.5;-0.5;-0.5;-0.5;0.477184;0.01;2619.53
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;4;1024;4096;0;-0.5;-0.5;0;0.609728;0.01;2050.09
bench5_3pass_optimized_read_skipping_partial_pss;4096;4;1024;4096;0;0;-0.5;0;0.286128;0.01;4368.67
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;4;1024;4096;0;0;0;0;0.272384;0.01;4589.11
bench7_3pass_optimized_read_skipping_cub_pss;4096;4;1024;4096;0;-0.5;-0.5;0;0.173568;0.01;7201.79
bench8_cub_flagged;4096;4;1024;4096;-0.5;-0.5;-0.5;-0.5;1.88365;0.01;663.606
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;4;1024;4096;0;-0.5;-0.5;0;0.180736;0.01;6916.17
bench1_base_variant;512;8;1024;4096;0;0;0;0;0.756736;0.01;1651.83
bench2_base_variant_skipping;512;8;1024;4096;0;0;0;0;0.71264;0.01;1754.04
bench3_3pass_streaming;512;8;1024;4096;-0.5;-0.5;-0.5;-0.5;0.500736;0.01;2496.33
bench4_3pass_optimized_read_non_skipping_cub_pss;512;8;1024;4096;0;-0.5;-0.5;0;0.593408;0.01;2106.48
bench5_3pass_optimized_read_skipping_partial_pss;512;8;1024;4096;0;0;-0.5;0;0.331776;0.01;3767.6
bench6_3pass_optimized_read_skipping_two_phase_pss;512;8;1024;4096;0;0;0;0;0.322048;0.01;3881.41
bench7_3pass_optimized_read_skipping_cub_pss;512;8;1024;4096;0;-0.5;-0.5;0;0.195584;0.01;6391.12
bench8_cub_flagged;512;8;1024;4096;-0.5;-0.5;-0.5;-0.5;1.87546;0.01;666.505
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;8;1024;4096;0;-0.5;-0.5;0;0.203328;0.01;6147.7
bench1_base_variant;1024;8;1024;4096;0;0;0;0;1.80531;0.01;692.401
bench2_base_variant_skipping;1024;8;1024;4096;0;0;0;0;0.713728;0.01;1751.37
bench3_3pass_streaming;1024;8;1024;4096;-0.5;-0.5;-0.5;-0.5;0.493072;0.01;2535.13
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;8;1024;4096;0;-0.5;-0.5;0;0.602736;0.01;2073.88
