benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;1.91594;0.05;587.18
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.4276;0.05;2630.96
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.45152;0.05;2491.58
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.356864;0.05;3152.46
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.337408;0.05;3334.24
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.240128;0.05;4685
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.89331;0.05;594.197
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.239504;0.05;4697.21
bench1_base_variant;4096;1;1024;4096;0;0;0;0;3.55256;0.05;316.673
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;3.47843;0.05;323.422
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.41872;0.05;2686.76
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.360448;0.05;3121.12
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.309664;0.05;3632.97
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.315872;0.05;3561.57
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.227328;0.05;4948.8
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.85843;0.05;605.349
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.227392;0.05;4947.4
bench1_base_variant;512;1;1024;4096;0;0;0;0;2.21594;0.09;507.686
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;1.8139;0.09;620.209
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.5504;0.09;2043.97
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.549312;0.09;2048.02
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.504608;0.09;2229.45
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.482832;0.09;2330
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.365472;0.09;3078.21
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.94306;0.09;578.985
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.36352;0.09;3094.74
bench1_base_variant;1024;1;1024;4096;0;0;0;0;1.97837;0.09;568.651
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;1.0583;0.09;1063.02
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.543232;0.09;2070.94
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.543744;0.09;2068.99
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.487312;0.09;2308.58
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.46336;0.09;2427.92
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.360448;0.09;3121.12
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.93075;0.09;582.674
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.357888;0.09;3143.44
bench1_base_variant;2048;1;1024;4096;0;0;0;0;2.07974;0.09;540.932
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;1.81965;0.09;618.251
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.539584;0.09;2084.94
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.5392;0.09;2086.42
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.465792;0.09;2415.24
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.449536;0.09;2502.58
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.353792;0.09;3179.83
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.92808;0.09;583.482
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.352256;0.09;3193.7
bench1_base_variant;4096;1;1024;4096;0;0;0;0;3.49491;0.09;321.896
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;3.52051;0.09;319.556
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.539536;0.09;2085.12
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.528896;0.09;2127.07
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.43816;0.09;2567.56
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.44544;0.09;2525.59
