benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.482816;0.01;4142.36
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.09331;0.01;328.229
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.509952;0.01;3921.94
bench1_base_variant;4096;1;1024;4096;0;0;0;0;11.9797;0.01;166.949
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;4.30998;0.01;464.039
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.956272;0.01;2091.46
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.20314;0.01;907.797
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.592336;0.01;3376.46
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.602624;0.01;3318.82
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.491008;0.01;4073.25
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.09528;0.01;328.123
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.516096;0.01;3875.25
bench1_base_variant;512;1;1024;4096;0;0;0;0;14.2331;0.05;140.518
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;13.4083;0.05;149.162
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.33837;0.05;1494.36
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.52365;0.05;792.504
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.06394;0.05;1879.81
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.1181;0.05;1788.76
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.8192;0.05;2441.41
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.27245;0.05;318.855
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.854464;0.05;2340.65
bench1_base_variant;1024;1;1024;4096;0;0;0;0;19.0336;0.05;105.077
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;15.0275;0.05;133.089
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.28307;0.05;1558.76
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.4576;0.05;813.802
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.950784;0.05;2103.53
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.978432;0.05;2044.09
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.8172;0.05;2447.38
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.1392;0.05;325.775
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.859648;0.05;2326.53
bench1_base_variant;2048;1;1024;4096;0;0;0;0;21.0795;0.05;94.879
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;5.97197;0.05;334.898
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.28512;0.05;1556.27
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.45146;0.05;815.842
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.915392;0.05;2184.86
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.926288;0.05;2159.16
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.798208;0.05;2505.61
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.12864;0.05;326.337
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.8448;0.05;2367.42
bench1_base_variant;4096;1;1024;4096;0;0;0;0;15.1351;0.05;132.143
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;3.89984;0.05;512.842
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.28734;0.05;1553.59
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.46118;0.05;812.617
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.91176;0.05;2193.56
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.915888;0.05;2183.67
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.808416;0.05;2473.97
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.12659;0.05;326.446
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.848384;0.05;2357.42
bench1_base_variant;512;1;1024;4096;0;0;0;0;24.5882;0.09;81.34
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;23.8765;0.09;83.7645
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.54878;0.09;1291.34
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.58099;0.09;774.896
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.30162;0.09;1536.55
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.34349;0.09;1488.66
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.05622;0.09;1893.54
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.17158;0.09;324.066
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.07858;0.09;1854.3
bench1_base_variant;1024;1;1024;4096;0;0;0;0;37.4845;0.09;53.3553
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;34.2513;0.09;58.392
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.54053;0.09;1298.26
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.62138;0.09;762.958
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.17554;0.09;1701.35
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.20262;0.09;1663.03
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.03373;0.09;1934.74
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.16038;0.09;324.655
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.06035;0.09;1886.17
bench1_base_variant;2048;1;1024;4096;0;0;0;0;36.7237;0.09;54.4607
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;23.3636;0.09;85.6033
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.53461;0.09;1303.26
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.61416;0.09;765.064
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.12894;0.09;1771.57
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.14739;0.09;1743.08
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.0152;0.09;1970.06
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.16038;0.09;324.655
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.04397;0.09;1915.77
bench1_base_variant;4096;1;1024;4096;0;0;0;0;27.3556;0.09;73.1113
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;10.1263;0.09;197.505
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.54726;0.09;1292.6
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.62144;0.09;762.939
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.13613;0.09;1760.37
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.14278;0.09;1750.11
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.02349;0.09;1954.1
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.16712;0.09;324.301
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.05114;0.09;1902.7
bench1_base_variant;512;1;1024;4096;0;0;0;0;35.5082;0.13;56.325
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;34.7678;0.13;57.5245
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.90669;0.13;1048.94
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.856;0.13;700.28
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.60461;0.13;1246.41
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.64915;0.13;1212.74
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.3568;0.13;1474.06
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.27499;0.13;318.725
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.3865;0.13;1442.49
bench1_base_variant;1024;1;1024;4096;0;0;0;0;52.8701;0.13;37.8285
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;48.5473;0.13;41.1969
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.87443;0.13;1066.99
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.83699;0.13;704.972
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.48166;0.13;1349.83
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.5279;0.13;1308.98
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.34861;0.13;1483.01
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.26741;0.13;319.111
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.39008;0.13;1438.77
bench1_base_variant;2048;1;1024;4096;0;0;0;0;59.2794;0.13;33.7386
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;55.1127;0.13;36.2893
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.87176;0.13;1068.51
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.82469;0.13;708.043
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.45462;0.13;1374.93
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.47354;0.13;1357.28
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.34285;0.13;1489.37
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.22646;0.13;321.21
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.36461;0.13;1465.62
bench1_base_variant;4096;1;1024;4096;0;0;0;0;45.2403;0.13;44.2084
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;29.0724;0.13;68.7938
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.8944;0.13;1055.74
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.83853;0.13;704.591
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.47557;0.13;1355.41
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.48122;0.13;1350.24
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.34707;0.13;1484.7
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.23206;0.13;320.921
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.38598;0.13;1443.02
bench1_base_variant;512;1;1024;4096;0;0;0;0;45.4533;0.17;44.0012
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;44.8363;0.17;44.6067
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.15192;0.17;929.403
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.98395;0.17;670.252
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.84451;0.17;1084.3
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.90064;0.17;1052.28
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.61434;0.17;1238.9
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.18912;0.17;323.148
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.66027;0.17;1204.62
bench1_base_variant;1024;1;1024;4096;0;0;0;0;70.1583;0.17;28.507
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;68.1087;0.17;29.3648
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.12173;0.17;942.628
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.03104;0.17;659.84
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.75462;0.17;1139.85
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.79149;0.17;1116.39
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.62253;0.17;1232.64
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.23157;0.17;320.947
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.67578;0.17;1193.48
bench1_base_variant;2048;1;1024;4096;0;0;0;0;76.0929;0.17;26.2837
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;69.5531;0.17;28.755
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.13862;0.17;935.181
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.03053;0.17;659.951
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.73722;0.17;1151.27
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.75312;0.17;1140.82
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.61229;0.17;1240.47
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.2295;0.17;321.053
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.65786;0.17;1206.38
bench1_base_variant;4096;1;1024;4096;0;0;0;0;57.3747;0.17;34.8586
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;41.6051;0.17;48.071
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.14067;0.17;934.286
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.03923;0.17;658.061
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.73517;0.17;1152.63
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.74336;0.17;1147.21
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.6128;0.17;1240.08
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.24077;0.17;320.473
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.66605;0.17;1200.45
bench1_base_variant;512;1;1024;4096;0;0;0;0;57.2964;0.21;34.9062
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;56.7587;0.21;35.2369
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.46262;0.21;812.142
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.25376;0.21;614.674
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;2.18413;0.21;915.697
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;2.26154;0.21;884.355
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.97274;0.21;1013.82
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.26278;0.21;319.347
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.03366;0.21;983.447
bench1_base_variant;1024;1;1024;4096;0;0;0;0;88.1315;0.21;22.6934
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;85.5736;0.21;23.3717
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.46056;0.21;812.823
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.2855;0.21;608.735
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;2.11405;0.21;946.052
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;2.14733;0.21;931.39
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.9799;0.21;1010.15
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.26842;0.21;319.06
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.03872;0.21;981.008
bench1_base_variant;2048;1;1024;4096;0;0;0;0;95.3252;0.21;20.9808
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;87.9002;0.21;22.7531
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.46989;0.21;809.753
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.28192;0.21;609.399
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;2.08333;0.21;960.003
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;2.0951;0.21;954.607
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.95379;0.21;1023.65
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.27251;0.21;318.852
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.01829;0.21;990.939
bench1_base_variant;4096;1;1024;4096;0;0;0;0;83.0541;0.21;24.0807
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;72.0722;0.21;27.75
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.46886;0.21;810.089
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.29472;0.21;607.032
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;2.08845;0.21;957.649
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;2.0951;0.21;954.607
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.96608;0.21;1017.25
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.25971;0.21;319.504
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.02496;0.21;987.674
bench1_base_variant;512;1;1024;4096;0;0;0;0;67.8259;0.25;29.4873
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;67.4478;0.25;29.6526
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.51474;0.25;569.033
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.48979;0.25;573.1
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;2.49637;0.25;801.164
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;2.56424;0.25;779.958
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.2747;0.25;879.235
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.29691;0.25;317.616
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.3511;0.25;850.664
bench1_base_variant;1024;1;1024;4096;0;0;0;0;103.914;0.25;19.2466
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;101.087;0.25;19.785
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.77094;0.25;721.776
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.52256;0.25;567.769
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;2.42022;0.25;826.37
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;2.44787;0.25;817.036
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.2825;0.25;876.234
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.29197;0.25;317.866
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.35776;0.25;848.263
bench1_base_variant;2048;1;1024;4096;0;0;0;0;109.163;0.25;18.3212
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;99.7697;0.25;20.0462
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.76838;0.25;722.443
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.51634;0.25;568.774
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;2.37312;0.25;842.772
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;2.39309;0.25;835.74
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.25434;0.25;887.179
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.2976;0.25;317.581
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.32358;0.25;860.739
bench1_base_variant;4096;1;1024;4096;0;0;0;0;107.235;0.25;18.6507
