benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.16683;0.01;923.006
bench1_base_variant;2048;1;1024;4096;0;0;0;0;11.206;0.01;178.476
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;11.1837;0.01;178.832
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.63358;0.01;759.421
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.58858;0.01;772.626
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;2.75658;0.01;725.538
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;2.75339;0.01;726.377
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.62502;0.01;761.898
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.09536;0.01;328.118
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.13811;0.01;935.405
bench1_base_variant;4096;1;1024;4096;0;0;0;0;12.5;0.01;160
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;12.4236;0.01;160.984
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.63464;0.01;759.117
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.59686;0.01;770.16
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;2.75298;0.01;726.487
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;2.74317;0.01;729.084
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.63475;0.01;759.085
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.09115;0.01;328.345
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.14731;0.01;931.397
bench1_base_variant;512;1;1024;4096;0;0;0;0;13.6679;0.05;146.328
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;13.1081;0.05;152.577
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.06898;0.05;651.683
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;5.01749;0.05;398.606
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;5.83269;0.05;342.895
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;5.59187;0.05;357.662
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;5.10515;0.05;391.761
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.30619;0.05;317.149
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.48394;0.05;805.174
bench1_base_variant;1024;1;1024;4096;0;0;0;0;18.8375;0.05;106.171
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;19.1227;0.05;104.588
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.99738;0.05;667.25
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;5.00173;0.05;399.862
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;5.2096;0.05;383.907
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;5.2309;0.05;382.344
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;5.06678;0.05;394.728
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.1609;0.05;324.628
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.41651;0.05;827.639
bench1_base_variant;2048;1;1024;4096;0;0;0;0;27.8216;0.05;71.8867
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;27.7346;0.05;72.1122
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.14317;0.05;636.301
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;5.26126;0.05;380.137
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;5.60742;0.05;356.67
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;5.50621;0.05;363.226
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;5.64659;0.05;354.196
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.7072;0.05;298.187
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.66859;0.05;749.459
bench1_base_variant;4096;1;1024;4096;0;0;0;0;27.5852;0.05;72.5026
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;28.2721;0.05;70.7412
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.2555;0.05;614.344
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;5.27066;0.05;379.459
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;5.48382;0.05;364.709
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;5.15386;0.05;388.059
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;5.3161;0.05;376.216
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.15554;0.05;324.911
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.4105;0.05;829.705
bench1_base_variant;512;1;1024;4096;0;0;0;0;26.3177;0.09;75.9945
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;25.8964;0.09;77.2309
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;4.54246;0.09;440.29
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;6.23264;0.09;320.891
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;6.30371;0.09;317.273
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;6.15718;0.09;324.824
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;5.86688;0.09;340.897
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.20544;0.09;322.298
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.58962;0.09;772.315
bench1_base_variant;1024;1;1024;4096;0;0;0;0;31.2996;0.09;63.8986
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;31.6759;0.09;63.1395
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.06739;0.09;652.02
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;5.7984;0.09;344.923
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;5.99194;0.09;333.782
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;6.02;0.09;332.226
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;5.8624;0.09;341.157
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;7.15614;0.09;279.48
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.80882;0.09;712.044
bench1_base_variant;2048;1;1024;4096;0;0;0;0;44.2348;0.09;45.2133
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;40.8745;0.09;48.9303
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.16715;0.09;631.482
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;7.91088;0.09;252.816
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;6.35706;0.09;314.611
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;6.26435;0.09;319.267
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;6.15066;0.09;325.169
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.20032;0.09;322.564
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.56096;0.09;780.957
bench1_base_variant;4096;1;1024;4096;0;0;0;0;39.7051;0.09;50.3714
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;39.936;0.09;50.0801
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.06947;0.09;651.578
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;5.79318;0.09;345.233
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;5.9392;0.09;336.746
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;5.94125;0.09;336.63
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;5.82707;0.09;343.226
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.19725;0.09;322.724
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.56654;0.09;779.258
bench1_base_variant;512;1;1024;4096;0;0;0;0;34.8063;0.13;57.4609
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;34.7361;0.13;57.577
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.29421;0.13;607.126
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;6.04568;0.13;330.815
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;6.39283;0.13;312.85
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;6.45066;0.13;310.046
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;6.13888;0.13;325.792
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.33242;0.13;315.835
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.74085;0.13;729.701
bench1_base_variant;1024;1;1024;4096;0;0;0;0;44.8096;0.13;44.6333
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;44.6536;0.13;44.7893
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.21013;0.13;623.028
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;6.06669;0.13;329.669
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;6.25971;0.13;319.504
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;6.29402;0.13;317.762
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;6.12955;0.13;326.288
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.31598;0.13;316.657
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.72226;0.13;734.685
bench1_base_variant;2048;1;1024;4096;0;0;0;0;51.9916;0.13;38.4678
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;51.9844;0.13;38.4731
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.21984;0.13;621.149
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;6.05901;0.13;330.087
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;6.22746;0.13;321.158
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;6.24179;0.13;320.421
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;6.10816;0.13;327.431
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.31757;0.13;316.578
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.70746;0.13;738.701
bench1_base_variant;4096;1;1024;4096;0;0;0;0;53.0109;0.13;37.7281
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;53.1625;0.13;37.6205
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.23277;0.13;618.665
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;6.06771;0.13;329.614
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;6.2423;0.13;320.395
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;6.24538;0.13;320.237
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;6.10765;0.13;327.458
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.31501;0.13;316.706
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.71104;0.13;737.724
bench1_base_variant;512;1;1024;4096;0;0;0;0;46.4963;0.17;43.0142
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;46.5126;0.17;42.9991
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.43806;0.17;581.723
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;6.14032;0.17;325.716
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;6.47424;0.17;308.917
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;6.54282;0.17;305.679
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;6.2597;0.17;319.504
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.34208;0.17;315.354
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.8933;0.17;691.253
bench1_base_variant;1024;1;1024;4096;0;0;0;0;58.0572;0.17;34.4488
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;57.9666;0.17;34.5026
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.7335;0.17;535.69
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;6.1871;0.17;323.253
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;6.38571;0.17;313.199
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;6.41638;0.17;311.702
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;6.24739;0.17;320.134
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.35238;0.17;314.842
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.87597;0.17;695.418
bench1_base_variant;2048;1;1024;4096;0;0;0;0;65.8308;0.17;30.3809
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;65.9338;0.17;30.3334
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.35608;0.17;595.933
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;6.17976;0.17;323.637
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;6.33491;0.17;315.711
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;6.34941;0.17;314.99
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;6.21816;0.17;321.639
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.35742;0.17;314.593
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.85688;0.17;700.064
bench1_base_variant;4096;1;1024;4096;0;0;0;0;66.3445;0.17;30.1457
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;66.182;0.17;30.2197
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.35362;0.17;596.371
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;6.18547;0.17;323.338
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;6.33856;0.17;315.529
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;6.34618;0.17;315.15
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;6.22592;0.17;321.238
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.36306;0.17;314.314
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.85901;0.17;699.543
bench1_base_variant;512;1;1024;4096;0;0;0;0;60.6725;0.21;32.9639
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;60.5558;0.21;33.0274
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.55021;0.21;563.347
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;6.37275;0.21;313.836
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;6.7096;0.21;298.08
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;6.77171;0.21;295.346
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;6.47779;0.21;308.747
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.43122;0.21;310.983
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.10118;0.21;644.915
bench1_base_variant;1024;1;1024;4096;0;0;0;0;73.3322;0.21;27.2731
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;73.0609;0.21;27.3744
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.55686;0.21;562.293
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;6.4087;0.21;312.076
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;6.60941;0.21;302.599
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;6.64474;0.21;300.99
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;6.47211;0.21;309.018
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.44557;0.21;310.291
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.07558;0.21;650.283
bench1_base_variant;2048;1;1024;4096;0;0;0;0;82.3255;0.21;24.2938
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;82.0936;0.21;24.3624
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.57222;0.21;559.875
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;6.39638;0.21;312.677
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;6.57971;0.21;303.965
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;6.58995;0.21;303.492
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;6.43891;0.21;310.611
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.44301;0.21;310.414
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.05306;0.21;655.081
bench1_base_variant;4096;1;1024;4096;0;0;0;0;82.431;0.21;24.2627
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;81.9139;0.21;24.4159
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.57222;0.21;559.875
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;6.41126;0.21;311.951
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;6.72614;0.21;297.347
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;6.57662;0.21;304.107
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;6.45069;0.21;310.044
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.44454;0.21;310.34
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.05664;0.21;654.313
bench1_base_variant;512;1;1024;4096;0;0;0;0;74.84;0.25;26.7237
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;74.4703;0.25;26.8564
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.72909;0.25;536.324
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;6.46507;0.25;309.355
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;6.79514;0.25;294.328
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;6.86438;0.25;291.359
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;6.58432;0.25;303.752
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.46202;0.25;309.501
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.29379;0.25;607.203
bench1_base_variant;1024;1;1024;4096;0;0;0;0;88.0758;0.25;22.7077
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;87.7051;0.25;22.8037
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.73602;0.25;535.33
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;6.50445;0.25;307.482
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;6.71179;0.25;297.983
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;6.74395;0.25;296.562
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;6.56794;0.25;304.51
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.47885;0.25;308.697
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.26554;0.25;612.457
bench1_base_variant;2048;1;1024;4096;0;0;0;0;97.3056;0.25;20.5538
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;96.9334;0.25;20.6327
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.74682;0.25;533.787
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;6.49779;0.25;307.797
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;6.66931;0.25;299.881
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;6.68672;0.25;299.1
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;6.53928;0.25;305.844
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.47373;0.25;308.941
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.23994;0.25;617.296
bench1_base_variant;4096;1;1024;4096;0;0;0;0;97.7577;0.25;20.4587
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;97.3686;0.25;20.5405
