benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench1_base_variant;2048;2;1024;4096;0;0;0;0;10.8472;0.01;184.379
bench2_base_variant_skipping;2048;2;1024;4096;0;0;0;0;2.69312;0.01;742.633
bench3_3pass_streaming;2048;2;1024;4096;-0.5;-0.5;-0.5;-0.5;2.56837;0.01;778.705
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;2;1024;4096;0;-0.5;-0.5;0;2.2051;0.01;906.987
bench5_3pass_optimized_read_skipping_partial_pss;2048;2;1024;4096;0;0;-0.5;0;0.638;0.01;3134.8
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;2;1024;4096;0;0;0;0;0.63744;0.01;3137.55
bench7_3pass_optimized_read_skipping_cub_pss;2048;2;1024;4096;0;-0.5;-0.5;0;0.511488;0.01;3910.16
bench8_cub_flagged;2048;2;1024;4096;-0.5;-0.5;-0.5;-0.5;6.11891;0.01;326.855
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;2;1024;4096;0;-0.5;-0.5;0;0.53904;0.01;3710.3
bench1_base_variant;4096;2;1024;4096;0;0;0;0;12.564;0.01;159.185
bench2_base_variant_skipping;4096;2;1024;4096;0;0;0;0;3.96083;0.01;504.944
bench3_3pass_streaming;4096;2;1024;4096;-0.5;-0.5;-0.5;-0.5;1.0051;0.01;1989.84
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;2;1024;4096;0;-0.5;-0.5;0;2.2144;0.01;903.179
bench5_3pass_optimized_read_skipping_partial_pss;4096;2;1024;4096;0;0;-0.5;0;0.624592;0.01;3202.09
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;2;1024;4096;0;0;0;0;0.618416;0.01;3234.07
bench7_3pass_optimized_read_skipping_cub_pss;4096;2;1024;4096;0;-0.5;-0.5;0;0.507904;0.01;3937.75
bench8_cub_flagged;4096;2;1024;4096;-0.5;-0.5;-0.5;-0.5;6.11787;0.01;326.911
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;2;1024;4096;0;-0.5;-0.5;0;0.53552;0.01;3734.69
bench1_base_variant;512;4;1024;4096;0;0;0;0;2.09101;0.01;956.477
bench2_base_variant_skipping;512;4;1024;4096;0;0;0;0;1.54835;0.01;1291.7
bench3_3pass_streaming;512;4;1024;4096;-0.5;-0.5;-0.5;-0.5;1.11296;0.01;1797.01
bench4_3pass_optimized_read_non_skipping_cub_pss;512;4;1024;4096;0;-0.5;-0.5;0;2.2788;0.01;877.655
bench5_3pass_optimized_read_skipping_partial_pss;512;4;1024;4096;0;0;-0.5;0;0.848848;0.01;2356.13
bench6_3pass_optimized_read_skipping_two_phase_pss;512;4;1024;4096;0;0;0;0;0.907776;0.01;2203.19
bench7_3pass_optimized_read_skipping_cub_pss;512;4;1024;4096;0;-0.5;-0.5;0;0.616848;0.01;3242.29
bench8_cub_flagged;512;4;1024;4096;-0.5;-0.5;-0.5;-0.5;6.23822;0.01;320.604
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;4;1024;4096;0;-0.5;-0.5;0;0.640512;0.01;3122.5
bench1_base_variant;1024;4;1024;4096;0;0;0;0;5.36832;0.01;372.556
bench2_base_variant_skipping;1024;4;1024;4096;0;0;0;0;2.11149;0.01;947.199
bench3_3pass_streaming;1024;4;1024;4096;-0.5;-0.5;-0.5;-0.5;1.05826;0.01;1889.9
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;4;1024;4096;0;-0.5;-0.5;0;2.20006;0.01;909.064
bench5_3pass_optimized_read_skipping_partial_pss;1024;4;1024;4096;0;0;-0.5;0;0.710144;0.01;2816.33
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;4;1024;4096;0;0;0;0;0.727456;0.01;2749.31
bench7_3pass_optimized_read_skipping_cub_pss;1024;4;1024;4096;0;-0.5;-0.5;0;0.565808;0.01;3534.77
bench8_cub_flagged;1024;4;1024;4096;-0.5;-0.5;-0.5;-0.5;6.09066;0.01;328.372
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;4;1024;4096;0;-0.5;-0.5;0;0.594048;0.01;3366.73
bench1_base_variant;2048;4;1024;4096;0;0;0;0;9.54982;0.01;209.428
bench2_base_variant_skipping;2048;4;1024;4096;0;0;0;0;3.78624;0.01;528.229
bench3_3pass_streaming;2048;4;1024;4096;-0.5;-0.5;-0.5;-0.5;1.05574;0.01;1894.4
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;4;1024;4096;0;-0.5;-0.5;0;2.19595;0.01;910.767
bench5_3pass_optimized_read_skipping_partial_pss;2048;4;1024;4096;0;0;-0.5;0;0.653872;0.01;3058.7
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;4;1024;4096;0;0;0;0;0.65072;0.01;3073.52
bench7_3pass_optimized_read_skipping_cub_pss;2048;4;1024;4096;0;-0.5;-0.5;0;0.520096;0.01;3845.44
bench8_cub_flagged;2048;4;1024;4096;-0.5;-0.5;-0.5;-0.5;6.09117;0.01;328.344
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;4;1024;4096;0;-0.5;-0.5;0;0.547888;0.01;3650.38
bench1_base_variant;4096;4;1024;4096;0;0;0;0;12.015;0.01;166.458
bench2_base_variant_skipping;4096;4;1024;4096;0;0;0;0;4.19214;0.01;477.083
bench3_3pass_streaming;4096;4;1024;4096;-0.5;-0.5;-0.5;-0.5;1.05725;0.01;1891.7
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;4;1024;4096;0;-0.5;-0.5;0;2.21533;0.01;902.801
bench5_3pass_optimized_read_skipping_partial_pss;4096;4;1024;4096;0;0;-0.5;0;0.636336;0.01;3142.99
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;4;1024;4096;0;0;0;0;0.626688;0.01;3191.38
bench7_3pass_optimized_read_skipping_cub_pss;4096;4;1024;4096;0;-0.5;-0.5;0;0.513936;0.01;3891.54
bench8_cub_flagged;4096;4;1024;4096;-0.5;-0.5;-0.5;-0.5;6.10675;0.01;327.506
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;4;1024;4096;0;-0.5;-0.5;0;0.547648;0.01;3651.98
bench1_base_variant;512;8;1024;4096;0;0;0;0;2.15294;0.01;928.961
bench2_base_variant_skipping;512;8;1024;4096;0;0;0;0;1.70086;0.01;1175.87
bench3_3pass_streaming;512;8;1024;4096;-0.5;-0.5;-0.5;-0.5;1.1351;0.01;1761.95
bench4_3pass_optimized_read_non_skipping_cub_pss;512;8;1024;4096;0;-0.5;-0.5;0;2.28096;0.01;876.824
bench5_3pass_optimized_read_skipping_partial_pss;512;8;1024;4096;0;0;-0.5;0;0.874496;0.01;2287.03
bench6_3pass_optimized_read_skipping_two_phase_pss;512;8;1024;4096;0;0;0;0;0.930816;0.01;2148.65
bench7_3pass_optimized_read_skipping_cub_pss;512;8;1024;4096;0;-0.5;-0.5;0;0.638976;0.01;3130.01
bench8_cub_flagged;512;8;1024;4096;-0.5;-0.5;-0.5;-0.5;6.37286;0.01;313.831
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;8;1024;4096;0;-0.5;-0.5;0;0.666032;0.01;3002.86
bench1_base_variant;1024;8;1024;4096;0;0;0;0;5.59002;0.01;357.781
bench2_base_variant_skipping;1024;8;1024;4096;0;0;0;0;1.91549;0.01;1044.12
bench3_3pass_streaming;1024;8;1024;4096;-0.5;-0.5;-0.5;-0.5;1.13347;0.01;1764.49
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;8;1024;4096;0;-0.5;-0.5;0;2.32858;0.01;858.894
bench5_3pass_optimized_read_skipping_partial_pss;1024;8;1024;4096;0;0;-0.5;0;0.762784;0.01;2621.97
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;8;1024;4096;0;0;0;0;0.773632;0.01;2585.21
bench7_3pass_optimized_read_skipping_cub_pss;1024;8;1024;4096;0;-0.5;-0.5;0;0.608688;0.01;3285.76
bench8_cub_flagged;1024;8;1024;4096;-0.5;-0.5;-0.5;-0.5;6.38306;0.01;313.33
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;8;1024;4096;0;-0.5;-0.5;0;0.631296;0.01;3168.09
bench1_base_variant;2048;8;1024;4096;0;0;0;0;8.9308;0.01;223.944
bench2_base_variant_skipping;2048;8;1024;4096;0;0;0;0;2.2333;0.01;895.537
bench3_3pass_streaming;2048;8;1024;4096;-0.5;-0.5;-0.5;-0.5;1.0829;0.01;1846.9
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;8;1024;4096;0;-0.5;-0.5;0;2.2057;0.01;906.743
bench5_3pass_optimized_read_skipping_partial_pss;2048;8;1024;4096;0;0;-0.5;0;0.663552;0.01;3014.08
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;8;1024;4096;0;0;0;0;0.659376;0.01;3033.17
bench7_3pass_optimized_read_skipping_cub_pss;2048;8;1024;4096;0;-0.5;-0.5;0;0.530896;0.01;3767.22
bench8_cub_flagged;2048;8;1024;4096;-0.5;-0.5;-0.5;-0.5;6.09946;0.01;327.898
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;8;1024;4096;0;-0.5;-0.5;0;0.55808;0.01;3583.72
bench1_base_variant;4096;8;1024;4096;0;0;0;0;11.2553;0.01;177.693
bench2_base_variant_skipping;4096;8;1024;4096;0;0;0;0;3.2173;0.01;621.64
bench3_3pass_streaming;4096;8;1024;4096;-0.5;-0.5;-0.5;-0.5;1.08525;0.01;1842.9
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;8;1024;4096;0;-0.5;-0.5;0;2.21696;0.01;902.136
bench5_3pass_optimized_read_skipping_partial_pss;4096;8;1024;4096;0;0;-0.5;0;0.643584;0.01;3107.6
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;8;1024;4096;0;0;0;0;0.633776;0.01;3155.69
bench7_3pass_optimized_read_skipping_cub_pss;4096;8;1024;4096;0;-0.5;-0.5;0;0.522752;0.01;3825.91
bench8_cub_flagged;4096;8;1024;4096;-0.5;-0.5;-0.5;-0.5;6.10248;0.01;327.736
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;8;1024;4096;0;-0.5;-0.5;0;0.54824;0.01;3648.04
bench1_base_variant;512;16;1024;4096;0;0;0;0;2.22195;0.01;900.109
bench2_base_variant_skipping;512;16;1024;4096;0;0;0;0;1.44896;0.01;1380.3
bench3_3pass_streaming;512;16;1024;4096;-0.5;-0.5;-0.5;-0.5;1.15344;0.01;1733.94
bench4_3pass_optimized_read_non_skipping_cub_pss;512;16;1024;4096;0;-0.5;-0.5;0;2.32602;0.01;859.839
bench5_3pass_optimized_read_skipping_partial_pss;512;16;1024;4096;0;0;-0.5;0;0.888368;0.01;2251.32
bench6_3pass_optimized_read_skipping_two_phase_pss;512;16;1024;4096;0;0;0;0;0.931264;0.01;2147.62
bench7_3pass_optimized_read_skipping_cub_pss;512;16;1024;4096;0;-0.5;-0.5;0;0.639488;0.01;3127.5
bench8_cub_flagged;512;16;1024;4096;-0.5;-0.5;-0.5;-0.5;6.40512;0.01;312.25
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;16;1024;4096;0;-0.5;-0.5;0;0.66912;0.01;2989
bench1_base_variant;1024;16;1024;4096;0;0;0;0;5.20346;0.01;384.36
bench2_base_variant_skipping;1024;16;1024;4096;0;0;0;0;1.59838;0.01;1251.26
bench3_3pass_streaming;1024;16;1024;4096;-0.5;-0.5;-0.5;-0.5;1.1049;0.01;1810.13
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;16;1024;4096;0;-0.5;-0.5;0;2.23027;0.01;896.752
bench5_3pass_optimized_read_skipping_partial_pss;1024;16;1024;4096;0;0;-0.5;0;0.744512;0.01;2686.32
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;16;1024;4096;0;0;0;0;0.752128;0.01;2659.12
bench7_3pass_optimized_read_skipping_cub_pss;1024;16;1024;4096;0;-0.5;-0.5;0;0.588144;0.01;3400.53
bench8_cub_flagged;1024;16;1024;4096;-0.5;-0.5;-0.5;-0.5;6.1015;0.01;327.788
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;16;1024;4096;0;-0.5;-0.5;0;0.613792;0.01;3258.43
bench1_base_variant;2048;16;1024;4096;0;0;0;0;9.73875;0.01;205.365
bench2_base_variant_skipping;2048;16;1024;4096;0;0;0;0;1.97202;0.01;1014.19
bench3_3pass_streaming;2048;16;1024;4096;-0.5;-0.5;-0.5;-0.5;1.12333;0.01;1780.42
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;16;1024;4096;0;-0.5;-0.5;0;2.22147;0.01;900.304
bench5_3pass_optimized_read_skipping_partial_pss;2048;16;1024;4096;0;0;-0.5;0;0.672656;0.01;2973.29
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;16;1024;4096;0;0;0;0;0.662016;0.01;3021.07
bench7_3pass_optimized_read_skipping_cub_pss;2048;16;1024;4096;0;-0.5;-0.5;0;0.534528;0.01;3741.62
bench8_cub_flagged;2048;16;1024;4096;-0.5;-0.5;-0.5;-0.5;6.08973;0.01;328.422
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;16;1024;4096;0;-0.5;-0.5;0;0.561536;0.01;3561.66
bench1_base_variant;4096;16;1024;4096;0;0;0;0;10.9993;0.01;181.83
bench2_base_variant_skipping;4096;16;1024;4096;0;0;0;0;2.56818;0.01;778.763
bench3_3pass_streaming;4096;16;1024;4096;-0.5;-0.5;-0.5;-0.5;1.1008;0.01;1816.86
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;16;1024;4096;0;-0.5;-0.5;0;2.23181;0.01;896.134
bench5_3pass_optimized_read_skipping_partial_pss;4096;16;1024;4096;0;0;-0.5;0;0.65528;0.01;3052.13
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;16;1024;4096;0;0;0;0;0.633808;0.01;3155.53
bench7_3pass_optimized_read_skipping_cub_pss;4096;16;1024;4096;0;-0.5;-0.5;0;0.523776;0.01;3818.43
bench8_cub_flagged;4096;16;1024;4096;-0.5;-0.5;-0.5;-0.5;6.27162;0.01;318.897
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;16;1024;4096;0;-0.5;-0.5;0;0.550912;0.01;3630.34
bench1_base_variant;512;32;1024;4096;0;0;0;0;2.22909;0.01;897.228
bench2_base_variant_skipping;512;32;1024;4096;0;0;0;0;1.35763;0.01;1473.15
bench3_3pass_streaming;512;32;1024;4096;-0.5;-0.5;-0.5;-0.5;1.39064;0.01;1438.19
bench4_3pass_optimized_read_non_skipping_cub_pss;512;32;1024;4096;0;-0.5;-0.5;0;2.57293;0.01;777.325
bench5_3pass_optimized_read_skipping_partial_pss;512;32;1024;4096;0;0;-0.5;0;0.898864;0.01;2225.03
bench6_3pass_optimized_read_skipping_two_phase_pss;512;32;1024;4096;0;0;0;0;0.951872;0.01;2101.12
bench7_3pass_optimized_read_skipping_cub_pss;512;32;1024;4096;0;-0.5;-0.5;0;0.653312;0.01;3061.32
bench8_cub_flagged;512;32;1024;4096;-0.5;-0.5;-0.5;-0.5;6.98565;0.01;286.301
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;32;1024;4096;0;-0.5;-0.5;0;0.687104;0.01;2910.77
bench1_base_variant;1024;32;1024;4096;0;0;0;0;5.26333;0.01;379.988
bench2_base_variant_skipping;1024;32;1024;4096;0;0;0;0;1.64557;0.01;1215.39
bench3_3pass_streaming;1024;32;1024;4096;-0.5;-0.5;-0.5;-0.5;1.15053;0.01;1738.33
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;32;1024;4096;0;-0.5;-0.5;0;2.34085;0.01;854.391
bench5_3pass_optimized_read_skipping_partial_pss;1024;32;1024;4096;0;0;-0.5;0;0.885968;0.01;2257.42
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;32;1024;4096;0;0;0;0;1.11096;0.01;1800.24
bench7_3pass_optimized_read_skipping_cub_pss;1024;32;1024;4096;0;-0.5;-0.5;0;0.590688;0.01;3385.88
bench8_cub_flagged;1024;32;1024;4096;-0.5;-0.5;-0.5;-0.5;8.29042;0.01;241.242
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;32;1024;4096;0;-0.5;-0.5;0;0.702976;0.01;2845.05
bench1_base_variant;2048;32;1024;4096;0;0;0;0;12.7858;0.01;156.424
bench2_base_variant_skipping;2048;32;1024;4096;0;0;0;0;1.77936;0.01;1124
bench3_3pass_streaming;2048;32;1024;4096;-0.5;-0.5;-0.5;-0.5;1.48378;0.01;1347.91
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;32;1024;4096;0;-0.5;-0.5;0;2.27264;0.01;880.034
bench5_3pass_optimized_read_skipping_partial_pss;2048;32;1024;4096;0;0;-0.5;0;0.684544;0.01;2921.65
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;32;1024;4096;0;0;0;0;0.674128;0.01;2966.8
bench7_3pass_optimized_read_skipping_cub_pss;2048;32;1024;4096;0;-0.5;-0.5;0;0.639696;0.01;3126.49
bench8_cub_flagged;2048;32;1024;4096;-0.5;-0.5;-0.5;-0.5;7.43181;0.01;269.114
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;32;1024;4096;0;-0.5;-0.5;0;0.564624;0.01;3542.18
bench1_base_variant;4096;32;1024;4096;0;0;0;0;12.3893;0.01;161.43
bench2_base_variant_skipping;4096;32;1024;4096;0;0;0;0;1.74938;0.01;1143.26
bench3_3pass_streaming;4096;32;1024;4096;-0.5;-0.5;-0.5;-0.5;1.36043;0.01;1470.12
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;32;1024;4096;0;-0.5;-0.5;0;2.62411;0.01;762.163
bench5_3pass_optimized_read_skipping_partial_pss;4096;32;1024;4096;0;0;-0.5;0;1.02554;0.01;1950.2
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;32;1024;4096;0;0;0;0;0.646096;0.01;3095.52
bench7_3pass_optimized_read_skipping_cub_pss;4096;32;1024;4096;0;-0.5;-0.5;0;0.914432;0.01;2187.15
bench8_cub_flagged;4096;32;1024;4096;-0.5;-0.5;-0.5;-0.5;7.20802;0.01;277.469
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;32;1024;4096;0;-0.5;-0.5;0;0.551648;0.01;3625.5
bench1_base_variant;512;1;1024;4096;0;0;0;0;14.2485;0.05;140.365
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;13.3806;0.05;149.47
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.31066;0.05;1525.95
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.47245;0.05;808.915
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.04037;0.05;1922.4
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.09722;0.05;1822.8
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.805376;0.05;2483.31
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.13632;0.05;325.928
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.844672;0.05;2367.78
bench1_base_variant;1024;1;1024;4096;0;0;0;0;18.7232;0.05;106.819
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;15.0353;0.05;133.02
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.27987;0.05;1562.66
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.46018;0.05;812.95
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.94616;0.05;2113.81
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.978032;0.05;2044.92
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.818576;0.05;2443.27
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.13182;0.05;326.167
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.858624;0.05;2329.31
bench1_base_variant;2048;1;1024;4096;0;0;0;0;20.8737;0.05;95.8142
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;6.0544;0.05;330.338
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.37696;0.05;1452.47
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.45248;0.05;815.501
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.916864;0.05;2181.35
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.926208;0.05;2159.34
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.798768;0.05;2503.86
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;6.13018;0.05;326.255
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.840112;0.05;2380.64
