benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.47178;0.01;1019.18
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.36909;0.01;1095.62
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.19939;0.01;468.839
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.10899;0.01;1352.58
bench1_base_variant;512;1;1024;4096;0;0;0;0;7.7763;0.05;192.894
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;7.76752;0.05;193.112
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.61987;0.05;925.999
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.65718;0.05;564.507
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;2.86098;0.05;524.297
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;2.88357;0.05;520.189
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.71821;0.05;551.834
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.38995;0.05;442.484
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.30509;0.05;1149.35
bench1_base_variant;1024;1;1024;4096;0;0;0;0;10.4684;0.05;143.289
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;10.4616;0.05;143.382
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.55494;0.05;964.665
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.64598;0.05;566.897
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;2.81139;0.05;533.544
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;2.80771;0.05;534.243
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.68083;0.05;559.528
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.25478;0.05;460.86
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.28038;0.05;1171.52
bench1_base_variant;2048;1;1024;4096;0;0;0;0;13.3325;0.05;112.507
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;13.3447;0.05;112.404
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.54989;0.05;967.812
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.64038;0.05;568.099
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;2.91269;0.05;514.988
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;2.77456;0.05;540.626
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.66029;0.05;563.849
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.25274;0.05;461.15
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.27318;0.05;1178.15
bench1_base_variant;4096;1;1024;4096;0;0;0;0;14.1403;0.05;106.08
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;14.1194;0.05;106.237
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.55093;0.05;967.163
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.64851;0.05;566.356
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;2.77651;0.05;540.246
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;2.76478;0.05;542.538
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.6639;0.05;563.083
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.24702;0.05;461.961
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.27795;0.05;1173.75
bench1_base_variant;512;1;1024;4096;0;0;0;0;13.9018;0.09;107.9
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;13.8813;0.09;108.059
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.88621;0.09;795.246
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.06128;0.09;489.991
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;3.27427;0.09;458.117
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;3.2941;0.09;455.36
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.13088;0.09;479.099
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.29933;0.09;454.638
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.60203;0.09;936.311
bench1_base_variant;1024;1;1024;4096;0;0;0;0;17.3906;0.09;86.2535
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;17.4013;0.09;86.2002
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.87346;0.09;800.659
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.06534;0.09;489.342
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;3.22867;0.09;464.587
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;3.23482;0.09;463.705
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.10682;0.09;482.809
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.28499;0.09;456.622
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.6107;0.09;931.27
bench1_base_variant;2048;1;1024;4096;0;0;0;0;20.1267;0.09;74.5278
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;20.1343;0.09;74.4998
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.87227;0.09;801.166
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.05818;0.09;490.488
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;3.20666;0.09;467.777
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;3.19949;0.09;468.825
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.08787;0.09;485.771
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.28394;0.09;456.769
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.60256;0.09;936.002
bench1_base_variant;4096;1;1024;4096;0;0;0;0;20.7892;0.09;72.153
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;20.7909;0.09;72.1469
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.8725;0.09;801.07
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.06842;0.09;488.852
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;3.1984;0.09;468.984
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;3.18914;0.09;470.347
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.09146;0.09;485.208
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.28034;0.09;457.27
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.60666;0.09;933.616
bench1_base_variant;512;1;1024;4096;0;0;0;0;20.6838;0.13;72.5206
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;20.6704;0.13;72.5676
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.11763;0.13;708.338
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.23523;0.13;463.645
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;3.44627;0.13;435.253
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;3.46614;0.13;432.758
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.30904;0.13;453.304
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.43653;0.13;436.487
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.84422;0.13;813.35
bench1_base_variant;1024;1;1024;4096;0;0;0;0;24.1736;0.13;62.0512
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;24.1592;0.13;62.0881
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.10277;0.13;713.345
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.23482;0.13;463.705
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;3.40173;0.13;440.952
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;3.40429;0.13;440.621
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.27885;0.13;457.478
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.35974;0.13;446.463
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.84883;0.13;811.323
bench1_base_variant;2048;1;1024;4096;0;0;0;0;26.942;0.13;55.6753
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;26.945;0.13;55.6689
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.10131;0.13;713.84
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.22762;0.13;464.739
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;3.38637;0.13;442.952
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;3.37763;0.13;444.098
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.26541;0.13;459.361
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.35206;0.13;447.485
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.83906;0.13;815.636
bench1_base_variant;4096;1;1024;4096;0;0;0;0;27.2972;0.13;54.9507
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;27.3111;0.13;54.9227
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.10074;0.13;714.035
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.23738;0.13;463.338
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;3.37408;0.13;444.566
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;3.3633;0.13;445.991
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.26331;0.13;459.656
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.35147;0.13;447.565
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.84474;0.13;813.124
bench1_base_variant;512;1;1024;4096;0;0;0;0;27.5569;0.17;54.4329
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;27.5205;0.17;54.5048
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.27218;0.17;660.16
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.30747;0.17;453.519
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;3.52355;0.17;425.707
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;3.54202;0.17;423.488
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.38018;0.17;443.764
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.40685;0.17;440.29
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.00397;0.17;748.515
bench1_base_variant;1024;1;1024;4096;0;0;0;0;31.3727;0.17;47.8123
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;31.3517;0.17;47.8442
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.25536;0.17;665.082
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.32526;0.17;451.092
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;3.49691;0.17;428.95
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;3.49798;0.17;428.818
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.37104;0.17;444.967
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.3833;0.17;443.355
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.00909;0.17;746.607
bench1_base_variant;2048;1;1024;4096;0;0;0;0;33.8939;0.17;44.2558
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;33.8145;0.17;44.3597
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.25546;0.17;665.054
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.31878;0.17;451.973
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;3.48467;0.17;430.457
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;3.47699;0.17;431.407
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.36486;0.17;445.783
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.38381;0.17;443.288
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.99773;0.17;750.853
bench1_base_variant;4096;1;1024;4096;0;0;0;0;34.0536;0.17;44.0482
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;33.7679;0.17;44.4208
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.2568;0.17;664.658
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.32598;0.17;450.994
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;3.47187;0.17;432.044
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;3.45549;0.17;434.092
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.35821;0.17;446.667
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.38576;0.17;443.032
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.00646;0.17;747.584
bench1_base_variant;512;1;1024;4096;0;0;0;0;34.4887;0.21;43.4925
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;34.3956;0.21;43.6102
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.38227;0.21;629.651
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.38893;0.21;442.618
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;3.6055;0.21;416.031
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;3.62438;0.21;413.863
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.44474;0.21;435.447
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.40834;0.21;440.097
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.12582;0.21;705.609
bench1_base_variant;1024;1;1024;4096;0;0;0;0;39.0932;0.21;38.3698
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;39.0226;0.21;38.4393
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.36658;0.21;633.827
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.38022;0.21;443.758
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;3.56296;0.21;420.998
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;3.56034;0.21;421.309
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.43603;0.21;436.55
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.41555;0.21;439.168
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.13043;0.21;704.083
bench1_base_variant;2048;1;1024;4096;0;0;0;0;41.1893;0.21;36.4172
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;40.7163;0.21;36.8403
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.37051;0.21;632.775
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.38278;0.21;443.422
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;3.55734;0.21;421.663
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;3.55738;0.21;421.659
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.43603;0.21;436.55
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.43595;0.21;436.56
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.1207;0.21;707.312
bench1_base_variant;4096;1;1024;4096;0;0;0;0;40.2657;0.21;37.2525
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;40.2591;0.21;37.2587
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.3767;0.21;631.126
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.39405;0.21;441.95
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;3.55789;0.21;421.598
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;3.54253;0.21;423.426
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;3.42472;0.21;437.992
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.43397;0.21;436.812
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;2.12786;0.21;704.935
bench1_base_variant;512;1;1024;4096;0;0;0;0;41.8278;0.25;35.8613
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;41.6686;0.25;35.9983
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.47899;0.25;605.085
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.44525;0.25;435.382
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;3.66746;0.25;409.003
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;3.68435;0.25;407.127
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;3.50106;0.25;428.442
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.43918;0.25;436.15
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;2.23232;0.25;671.947
bench1_base_variant;1024;1;1024;4096;0;0;0;0;46.9176;0.25;31.9709
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;46.7374;0.25;32.0942
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.4617;0.25;609.336
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.43613;0.25;436.538
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;3.6183;0.25;414.559
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;3.61768;0.25;414.63
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;3.49488;0.25;429.199
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.4473;0.25;435.124
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;2.23426;0.25;671.364
bench1_base_variant;2048;1;1024;4096;0;0;0;0;48.938;0.25;30.651
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;48.7868;0.25;30.746
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;2.46933;0.25;607.453
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.4432;0.25;435.641
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;3.62747;0.25;413.511
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;3.61826;0.25;414.564
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;3.49282;0.25;429.453
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.45194;0.25;434.539
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;2.22259;0.25;674.888
bench1_base_variant;4096;1;1024;4096;0;0;0;0;46.8935;0.25;31.9874
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;46.6862;0.25;32.1294
