benchmark;chunk_length;cluster;block_size;grid_size;time_popc;time_pss1;time_pss2;time_proc;time_total;selectivity,throughput
bench1_base_variant;512;1;1024;4096;0;0;0;0;8.1085;0.05;184.991
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;7.46123;0.05;201.039
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.758272;0.05;1978.18
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.3271;0.05;1130.28
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.631296;0.05;2376.06
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.638976;0.05;2347.51
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.47616;0.05;3150.2
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.3065;0.05;453.652
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.489984;0.05;3061.32
bench1_base_variant;1024;1;1024;4096;0;0;0;0;8.67742;0.05;172.862
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;3.03514;0.05;494.212
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.73472;0.05;2041.59
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.3015;0.05;1152.51
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.592896;0.05;2529.95
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.610224;0.05;2458.11
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.48168;0.05;3114.1
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.25184;0.05;461.277
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.49664;0.05;3020.3
bench1_base_variant;2048;1;1024;4096;0;0;0;0;8.24482;0.05;181.933
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;2.03571;0.05;736.843
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.734272;0.05;2042.84
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.2969;0.05;1156.61
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.57392;0.05;2613.6
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.586752;0.05;2556.45
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.471552;0.05;3180.99
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.24758;0.05;461.882
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.48584;0.05;3087.44
bench1_base_variant;4096;1;1024;4096;0;0;0;0;8.00154;0.05;187.464
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;3.87123;0.05;387.474
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.731136;0.05;2051.6
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.29792;0.05;1155.7
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.576512;0.05;2601.85
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.579504;0.05;2588.42
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.477056;0.05;3144.28
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.23789;0.05;463.265
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.492032;0.05;3048.58
bench1_base_variant;512;1;1024;4096;0;0;0;0;17.3778;0.09;86.3171
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;17.2923;0.09;86.7439
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.906784;0.09;1654.2
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.39622;0.09;1074.33
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.78592;0.09;1908.59
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.789904;0.09;1898.96
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.630784;0.09;2377.99
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.3197;0.09;451.849
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.631296;0.09;2376.06
bench1_base_variant;1024;1;1024;4096;0;0;0;0;16.389;0.09;91.5248
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;12.4196;0.09;120.777
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.890368;0.09;1684.7
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.39213;0.09;1077.49
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.753664;0.09;1990.28
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.735632;0.09;2039.06
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.60632;0.09;2473.94
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.24762;0.09;461.877
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.616896;0.09;2431.53
bench1_base_variant;2048;1;1024;4096;0;0;0;0;14.5981;0.09;102.753
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;5.26331;0.09;284.992
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.890768;0.09;1683.94
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.38701;0.09;1081.46
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.71424;0.09;2100.13
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.715264;0.09;2097.13
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.600432;0.09;2498.2
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.24966;0.09;461.586
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.614304;0.09;2441.79
bench1_base_variant;4096;1;1024;4096;0;0;0;0;8.8192;0.09;170.083
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;3.79034;0.09;395.743
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;0.890256;0.09;1684.91
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.39822;0.09;1072.79
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.708576;0.09;2116.92
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.709632;0.09;2113.77
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.606704;0.09;2472.38
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.24749;0.09;461.895
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.61728;0.09;2430.02
bench1_base_variant;512;1;1024;4096;0;0;0;0;24.623;0.13;60.9186
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;23.9994;0.13;62.5015
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.09933;0.13;1364.47
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.53901;0.13;974.654
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;0.959488;0.13;1563.33
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;0.959824;0.13;1562.79
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.80024;0.13;1874.44
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.36274;0.13;446.065
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.810496;0.13;1850.72
bench1_base_variant;1024;1;1024;4096;0;0;0;0;28.5123;0.13;52.609
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;27.8251;0.13;53.9082
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.08134;0.13;1387.16
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.5303;0.13;980.197
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;0.925696;0.13;1620.4
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;0.930816;0.13;1611.49
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.80032;0.13;1874.25
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.29216;0.13;455.628
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.811904;0.13;1847.51
bench1_base_variant;2048;1;1024;4096;0;0;0;0;24.3516;0.13;61.5976
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;15.1209;0.13;99.2006
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.08186;0.13;1386.51
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.52064;0.13;986.427
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;0.892928;0.13;1679.87
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;0.90368;0.13;1659.88
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.791472;0.13;1895.2
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.28192;0.13;457.05
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.803392;0.13;1867.08
bench1_base_variant;4096;1;1024;4096;0;0;0;0;11.6152;0.13;129.141
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;4.42272;0.13;339.158
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.08128;0.13;1387.24
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.53139;0.13;979.501
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;0.894336;0.13;1677.22
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;0.900608;0.13;1665.54
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.80128;0.13;1872
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.28086;0.13;457.197
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.812576;0.13;1845.98
bench1_base_variant;512;1;1024;4096;0;0;0;0;34.177;0.17;43.8891
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;33.9983;0.17;44.1198
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.26301;0.17;1187.64
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.67168;0.17;897.301
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.13307;0.17;1323.83
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.14426;0.17;1310.9
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.986;0.17;1521.3
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.34694;0.17;448.17
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;0.999424;0.17;1500.86
bench1_base_variant;1024;1;1024;4096;0;0;0;0;36.3556;0.17;41.2591
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;35.2507;0.17;42.5523
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.25902;0.17;1191.4
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.68592;0.17;889.722
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.1049;0.17;1357.59
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.11309;0.17;1347.6
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;0.988672;0.17;1517.19
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.33568;0.17;449.683
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.00659;0.17;1490.18
bench1_base_variant;2048;1;1024;4096;0;0;0;0;29.913;0.17;50.1455
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;21.6145;0.17;69.3977
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.25798;0.17;1192.38
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.68192;0.17;891.838
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.08646;0.17;1380.63
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.09317;0.17;1372.16
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;0.981504;0.17;1528.27
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.35091;0.17;447.639
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.00086;0.17;1498.71
bench1_base_variant;4096;1;1024;4096;0;0;0;0;17.3664;0.17;86.3737
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;9.32147;0.17;160.919
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.26266;0.17;1187.97
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.69062;0.17;887.246
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.09107;0.17;1374.79
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.09768;0.17;1366.52
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;0.988032;0.17;1518.17
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.34541;0.17;448.376
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.00762;0.17;1488.66
bench1_base_variant;512;1;1024;4096;0;0;0;0;42.714;0.21;35.1173
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;42.2855;0.21;35.4731
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.44086;0.21;1041.04
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.81339;0.21;827.179
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.31379;0.21;1141.73
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.33974;0.21;1119.62
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.17698;0.21;1274.45
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.34387;0.21;448.582
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.19946;0.21;1250.57
bench1_base_variant;1024;1;1024;4096;0;0;0;0;46.1916;0.21;32.4735
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;44.0115;0.21;34.082
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.43557;0.21;1044.88
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.82627;0.21;821.345
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.29125;0.21;1161.67
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.3113;0.21;1143.91
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.18426;0.21;1266.62
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.34336;0.21;448.65
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.20227;0.21;1247.64
bench1_base_variant;2048;1;1024;4096;0;0;0;0;42.05;0.21;35.6718
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;36.7533;0.21;40.8126
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.43698;0.21;1043.86
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.8268;0.21;821.108
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.27232;0.21;1178.95
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.27949;0.21;1172.34
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.17146;0.21;1280.46
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.33709;0.21;449.494
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.19654;0.21;1253.61
bench1_base_variant;4096;1;1024;4096;0;0;0;0;24.4895;0.21;61.2508
bench2_base_variant_skipping;4096;1;1024;4096;0;0;0;0;13.8199;0.21;108.539
bench3_3pass_streaming;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.44384;0.21;1038.9
bench4_3pass_optimized_read_non_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.83706;0.21;816.524
bench5_3pass_optimized_read_skipping_partial_pss;4096;1;1024;4096;0;0;-0.5;0;1.29075;0.21;1162.11
bench6_3pass_optimized_read_skipping_two_phase_pss;4096;1;1024;4096;0;0;0;0;1.30146;0.21;1152.56
bench7_3pass_optimized_read_skipping_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.17658;0.21;1274.89
bench8_cub_flagged;4096;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.34541;0.21;448.376
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;4096;1;1024;4096;0;-0.5;-0.5;0;1.19962;0.21;1250.4
bench1_base_variant;512;1;1024;4096;0;0;0;0;50.462;0.25;29.7254
bench2_base_variant_skipping;512;1;1024;4096;0;0;0;0;50.1232;0.25;29.9263
bench3_3pass_streaming;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.62978;0.25;920.372
bench4_3pass_optimized_read_non_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.97734;0.25;758.593
bench5_3pass_optimized_read_skipping_partial_pss;512;1;1024;4096;0;0;-0.5;0;1.51389;0.25;990.826
bench6_3pass_optimized_read_skipping_two_phase_pss;512;1;1024;4096;0;0;0;0;1.53029;0.25;980.208
bench7_3pass_optimized_read_skipping_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.37525;0.25;1090.71
bench8_cub_flagged;512;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.36781;0.25;445.394
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;512;1;1024;4096;0;-0.5;-0.5;0;1.39507;0.25;1075.21
bench1_base_variant;1024;1;1024;4096;0;0;0;0;53.6386;0.25;27.9649
bench2_base_variant_skipping;1024;1;1024;4096;0;0;0;0;49.7377;0.25;30.1582
bench3_3pass_streaming;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.62397;0.25;923.664
bench4_3pass_optimized_read_non_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.98605;0.25;755.269
bench5_3pass_optimized_read_skipping_partial_pss;1024;1;1024;4096;0;0;-0.5;0;1.48838;0.25;1007.8
bench6_3pass_optimized_read_skipping_two_phase_pss;1024;1;1024;4096;0;0;0;0;1.49803;0.25;1001.31
bench7_3pass_optimized_read_skipping_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.37165;0.25;1093.57
bench8_cub_flagged;1024;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.37242;0.25;444.785
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;1024;1;1024;4096;0;-0.5;-0.5;0;1.40232;0.25;1069.66
bench1_base_variant;2048;1;1024;4096;0;0;0;0;53.4943;0.25;28.0404
bench2_base_variant_skipping;2048;1;1024;4096;0;0;0;0;51.6183;0.25;29.0595
bench3_3pass_streaming;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;1.62773;0.25;921.53
bench4_3pass_optimized_read_non_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.98443;0.25;755.884
bench5_3pass_optimized_read_skipping_partial_pss;2048;1;1024;4096;0;0;-0.5;0;1.48224;0.25;1011.98
bench6_3pass_optimized_read_skipping_two_phase_pss;2048;1;1024;4096;0;0;0;0;1.48373;0.25;1010.97
bench7_3pass_optimized_read_skipping_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.36653;0.25;1097.67
bench8_cub_flagged;2048;1;1024;4096;-0.5;-0.5;-0.5;-0.5;3.37613;0.25;444.296
bench10_3pass_optimized_read_skipping_optimized_writeout_cub_pss;2048;1;1024;4096;0;-0.5;-0.5;0;1.39725;0.25;1073.54
